# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,8.477011042756641334e-06,1.898525049547229900e-03,2.351805638275146659e+00,-5.267141794921875544e+02,5.860485734077157697e-04,2.616736729153909709e-06,1.706309185095387647e+03,7.618757417954654443e+00,-4.465050932447946035e-03
1.888121750000000000e+06,5.296268633100592834e-07,8.970606914811435982e-06,1.797743737229767552e-03,2.775590830993652780e+00,-5.562389569531250118e+02,5.842786329919787440e-04,2.915506719200729651e-06,1.711469570853580990e+03,8.540105271314461177e+00,-4.989925276354843613e-03
1.782501875000000000e+06,5.610092275499009038e-07,9.384913702038937756e-06,1.696396871737433946e-03,3.261084602203369265e+00,-5.894666582226562923e+02,5.845448627353720672e-04,3.233855934975317459e-06,1.710680323701907355e+03,9.463933515319133960e+00,-5.532263032545559935e-03
1.682790250000000000e+06,5.942511254744909383e-07,9.727786222555742185e-06,1.603759725247888611e-03,3.781981794586181778e+00,-6.235118602539063204e+02,5.837183059582947212e-04,3.540609484801098482e-06,1.713092084799289523e+03,1.039095403016435348e+01,-6.065613239571873705e-03
1.588656500000000000e+06,6.294626937918927447e-07,9.988468381530990267e-06,1.520054458959608883e-03,4.322767240142822764e+00,-6.578427610156251149e+02,5.814076093898428799e-04,3.820502278021528292e-06,1.719889464854964672e+03,1.130160925365145630e+01,-6.571125345316597074e-03
1.499788375000000000e+06,6.667607354937658813e-07,1.027849949629110893e-05,1.436286886922275149e-03,4.982245083160401045e+00,-6.962040794921875886e+02,5.808916773226327056e-04,4.157034967822192508e-06,1.721403196212503872e+03,1.231887727047222292e+01,-7.156299754512296038e-03
1.415891625000000000e+06,7.062687442621181909e-07,1.039863879890738424e-05,1.361224996894349259e-03,5.611659589843750240e+00,-7.345895415234375605e+02,5.786332171913321403e-04,4.420281611306168688e-06,1.728109649896265410e+03,1.320133563163789958e+01,-7.639177081402413055e-03
1.336687875000000000e+06,7.481178057368104391e-07,1.050337406221651711e-05,1.286004443237992846e-03,6.350602422180176454e+00,-7.775504217773437858e+02,5.782121021322960417e-04,4.722517117207285310e-06,1.729353802107816819e+03,1.412440677399218814e+01,-8.167447723407845334e-03
1.261914750000000000e+06,7.924465578994143479e-07,1.059207929398700678e-05,1.210495268336372670e-03,7.228060516357422749e+00,-8.260448974609375909e+02,5.799122421774008818e-04,5.074349824711545113e-06,1.724266823641193014e+03,1.508768468388886319e+01,-8.750202971502800409e-03
1.191324250000000000e+06,8.394020351722043748e-07,1.064662343423247236e-05,1.144277426466567323e-03,8.130394855041505053e+00,-8.738382979687501120e+02,5.791481379029093934e-04,5.388529035243856264e-06,1.726524481919746904e+03,1.606398551944161568e+01,-9.304232686917849812e-03
1.124682625000000000e+06,8.891397250846655899e-07,1.069637846975186829e-05,1.077877915338382002e-03,9.205658242492676280e+00,-9.276575005078126424e+02,5.804251919465240779e-04,5.759880073699586254e-06,1.722705262743830417e+03,1.709535673746185225e+01,-9.923552860245696272e-03
1.061768875000000000e+06,9.418245566861243833e-07,1.070584068696947457e-05,1.020866053109035013e-03,1.027153833801269656e+01,-9.794527220312501186e+02,5.785515682198924276e-04,6.067280716892418085e-06,1.728264323305595099e+03,1.812433908830017160e+01,-1.048701801217208351e-02
1.002374437500000000e+06,9.976311870981846032e-07,1.070193408638134965e-05,9.637650482665904850e-04,1.152036873413086049e+01,-1.037469362031250057e+03,5.785406383259015769e-04,6.424287526086063962e-06,1.728273942287714362e+03,1.919126850142562546e+01,-1.110429778049084291e-02
9.463025000000000000e+05,1.056744539933055151e-06,1.071806390304801232e-05,9.122899018629223884e-04,1.287628753173828322e+01,-1.095991514414062522e+03,5.769866788915835017e-04,6.778744435227399055e-06,1.732903076806173658e+03,2.035906116802316390e+01,-1.174852848985987255e-02
8.933671875000000000e+05,1.119360565277085465e-06,1.073269946967691680e-05,8.617011042796391589e-04,1.445201159851074380e+01,-1.160315202031250010e+03,5.766795978081638374e-04,7.182686412759449011e-06,1.733796192379578088e+03,2.159485856761926925e+01,-1.245524627550429614e-02
8.433930000000000000e+05,1.185686862470995129e-06,1.073988896499371583e-05,8.139332418096012879e-04,1.620864130859375152e+01,-1.228388115429687559e+03,5.763604948750476699e-04,7.605104940799118794e-06,1.734723198210921737e+03,2.288975750930475783e+01,-1.319504894666292255e-02
7.962143125000000000e+05,1.255943260879274967e-06,1.072130042053220900e-05,7.689687034710719496e-04,1.812782588378906468e+01,-1.300190295937500196e+03,5.759244388320721450e-04,8.029792240403392227e-06,1.736001424353954008e+03,2.420409662572273390e+01,-1.394244053384356696e-02
7.516748125000000000e+05,1.330362522956028934e-06,1.070381510994120393e-05,7.268276183227904150e-04,2.025730082031250134e+01,-1.375543725078125135e+03,5.752187121661577049e-04,8.471107299159683914e-06,1.738092222056565333e+03,2.559646513137596813e+01,-1.472675891794131969e-02
7.096267500000000000e+05,1.409191522162883532e-06,1.067075680551798974e-05,6.865851281331417652e-04,2.263088553771972755e+01,-1.456131906093750104e+03,5.748563111642676377e-04,8.934291820782852973e-06,1.739145055743239936e+03,2.702941438567890842e+01,-1.554178261118514641e-02
