# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,-3.497352965033883881e-07,1.897826490657908210e-03,-9.710161238193512623e-02,-5.269185412695312607e+02,5.862759565554161818e-04,-1.080401166850799340e-07,1.705681351688888981e+03,-3.143264024449442529e-01,1.842820185222242225e-04
1.888121750000000000e+06,5.296268633100592834e-07,1.369616678190490587e-07,1.797007631536067570e-03,4.241301932692528170e-02,-5.564806607617188092e+02,5.845325209462631441e-04,4.455103448550189202e-08,1.710768791054097392e+03,1.303888435216389863e-01,-7.621651984971000823e-05
1.782501875000000000e+06,5.610092275499009038e-07,5.281951747992083505e-07,1.695664750417139174e-03,1.837022193336486919e-01,-5.897391584765625794e+02,5.848150877282415859e-04,1.821683840581360902e-07,1.709942038010595070e+03,5.326425128795858610e-01,-3.114974081222544595e-04
1.682790250000000000e+06,5.942511254744909383e-07,8.608519734141304414e-07,1.602999066511216807e-03,3.350131198024750012e-01,-6.238305015234375333e+02,5.840166110169722887e-04,3.136320304881944158e-07,1.712279570031328149e+03,9.195384312395374904e-01,-5.370258731888703872e-04
1.588656500000000000e+06,6.294626937918927447e-07,1.124782747173476162e-06,1.519276678854235155e-03,4.872980408477783909e-01,-6.582075969531250621e+02,5.817300548172485344e-04,4.306785842748392564e-07,1.719009433352592396e+03,1.272653085362707381e+00,-7.403409548955446106e-04
1.499788375000000000e+06,6.667607354937658813e-07,1.386692146598354967e-06,1.435466486043623794e-03,6.729666395378113286e-01,-6.966370002539063080e+02,5.812528933436677961e-04,5.615030585693105579e-07,1.720419938126988654e+03,1.661963438538558435e+00,-9.660219587712571155e-04
1.415891625000000000e+06,7.062687442621181909e-07,1.512865732732205505e-06,1.360399272488135121e-03,8.174610464096070395e-01,-7.350774022851562677e+02,5.790175031444227483e-04,6.439107671361967335e-07,1.727061371824830758e+03,1.920621409169452676e+00,-1.112074788135701455e-03
1.336687875000000000e+06,7.481178057368104391e-07,1.615294661970694491e-06,1.285129253053021335e-03,9.780418825149537199e-01,-7.781306182226562669e+02,5.786435553177073955e-04,7.273041554909454235e-07,1.728176890564543328e+03,2.172166651438638407e+00,-1.256912219633406300e-03
1.261914750000000000e+06,7.924465578994143479e-07,1.705221169701379303e-06,1.209600894628255503e-03,1.165455387458801395e+00,-8.267173222851563423e+02,5.803843077863126906e-04,8.181902085182064024e-07,1.722992850125408268e+03,2.428969667867943993e+00,-1.409738680976622320e-03
1.191324250000000000e+06,8.394020351722043748e-07,1.762599287949076623e-06,1.143370239463135192e-03,1.348275958366394134e+00,-8.746052582226562890e+02,5.796564511731424740e-04,8.935881071844282541e-07,1.725155687486790384e+03,2.659469418928808171e+00,-1.541582268904163368e-03
1.124682625000000000e+06,8.891397250846655899e-07,1.821631407106778200e-06,1.076947764589290075e-03,1.570615881614685128e+00,-9.285474855859375793e+02,5.809820459141980774e-04,9.827172464637289559e-07,1.721218660627019744e+03,2.911400231089372070e+00,-1.691476102187262692e-03
1.061768875000000000e+06,9.418245566861243833e-07,1.840198356725342205e-06,1.019908585157528911e-03,1.769052533035278429e+00,-9.804768379687501465e+02,5.791565018408342379e-04,1.044959184072060176e-06,1.726643388123886552e+03,3.115344229586513691e+00,-1.804277739696755634e-03
1.002374437500000000e+06,9.976311870981846032e-07,1.847089958296274825e-06,9.627709318565639716e-04,1.992693525619507078e+00,-1.038664843554687650e+03,5.792072938137534776e-04,1.111217570842419840e-06,1.726491240694478847e+03,3.312298417260847838e+00,-1.918514464011111939e-03
9.463025000000000000e+05,1.056744539933055151e-06,1.877491896026758679e-06,9.112681617805853647e-04,2.260912909317016606e+00,-1.097367160507812514e+03,5.777108902203430220e-04,1.190261615763833825e-06,1.730962272102797897e+03,3.566313160607896826e+00,-2.060306696503262647e-03
8.933671875000000000e+05,1.119360565277085465e-06,1.902243675750532504e-06,8.606390161433841125e-04,2.568159343185425048e+00,-1.161921660507812703e+03,5.774780117447715806e-04,1.276381706059524704e-06,1.731659205021124762e+03,3.827432535033755023e+00,-2.210268928167689450e-03
8.433930000000000000e+05,1.185686862470995129e-06,1.928044717642294823e-06,8.128372374831565770e-04,2.918149090347290198e+00,-1.230251675937500067e+03,5.772348786654971694e-04,1.369197432558526068e-06,1.732387301318203527e+03,4.109211575443314501e+00,-2.371993590761456439e-03
7.962143125000000000e+05,1.255943260879274967e-06,1.923299525417949926e-06,7.678376017018769635e-04,3.262161421508789516e+00,-1.302350553906250070e+03,5.768813336514476246e-04,1.444987316035464292e-06,1.733447881831939640e+03,4.341985181599071097e+00,-2.504825917817835642e-03
7.516748125000000000e+05,1.330362522956028934e-06,1.916159710618369767e-06,7.256538685559430282e-04,3.638896023712158367e+00,-1.378057873906250052e+03,5.762700676590744525e-04,1.521697236012891530e-06,1.735285386860751260e+03,4.582190061694739747e+00,-2.640597388988696458e-03
7.096267500000000000e+05,1.409191522162883532e-06,1.914305435604069968e-06,6.853688720434168626e-04,4.075295385437011753e+00,-1.459056924570312731e+03,5.760110591129165725e-04,1.608857866772306228e-06,1.736064234912304983e+03,4.849005166432358571e+00,-2.793102391558281890e-03
