# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,-4.314328828849659065e-07,1.897945115100957902e-03,-1.197694132471084638e-01,-5.268855987304688142e+02,5.862393030367267976e-04,-1.332614471078392567e-07,1.705787966019209307e+03,-3.877525297832455919e-01,2.273157845568240089e-04
1.888121750000000000e+06,5.296268633100592834e-07,6.602801461483219085e-08,1.797121129464571924e-03,2.044436083018779868e-02,-5.564455184765625972e+02,5.844956071593471929e-04,2.147494893865105371e-08,1.710876842188954242e+03,6.285931387044949026e-02,-3.674099287592504207e-05
1.782501875000000000e+06,5.610092275499009038e-07,4.728686140218740700e-07,1.695753336099254912e-03,1.644428879451751979e-01,-5.897083620312500898e+02,5.847845484201282971e-04,1.630698598824092867e-07,1.710031369573203392e+03,4.768501092995509616e-01,-2.788545975145269350e-04
1.682790250000000000e+06,5.942511254744909383e-07,8.005366078009965154e-07,1.603089436012516055e-03,3.115054030227661364e-01,-6.237953592382813213e+02,5.839837115703594341e-04,2.916246149275485857e-07,1.712376100250254240e+03,8.551112144956676264e-01,-4.993711453755386200e-04
1.588656500000000000e+06,6.294626937918927447e-07,1.068963526892213357e-06,1.519347847298318632e-03,4.630717022705078678e-01,-6.581768005078125725e+02,5.817028366296998938e-04,4.092671187526926800e-07,1.719089958005171411e+03,1.209495552859647383e+00,-7.035673422600546021e-04
1.499788375000000000e+06,6.667607354937658813e-07,1.345445021636580000e-06,1.435529915012749005e-03,6.528915986633301305e-01,-6.966062574609375133e+02,5.812272424848187067e-04,5.447530501890039709e-07,1.720495958336584408e+03,1.612528375536678382e+00,-9.372462444466934418e-04
1.415891625000000000e+06,7.062687442621181909e-07,1.475760016675679379e-06,1.360460323261487425e-03,7.973398456573487225e-01,-7.350444597460938212e+02,5.789915544393532069e-04,6.280613785090645212e-07,1.727138877329654861e+03,1.873514761752684388e+00,-1.084750500578935718e-03
1.336687875000000000e+06,7.481178057368104391e-07,1.587411386655401322e-06,1.285194720292857397e-03,9.610610205078126134e-01,-7.780910227929688290e+02,5.786141108521227015e-04,7.146766272404635858e-07,1.728264927601055206e+03,2.134670631549072883e+00,-1.235152433783479834e-03
1.261914750000000000e+06,7.924465578994143479e-07,1.680254503790592022e-06,1.209655603704264983e-03,1.148287790145874121e+00,-8.266799802539063649e+02,5.803580923818762397e-04,8.061379582335793360e-07,1.723070779421938596e+03,2.393406378317817662e+00,-1.389035440041972748e-03
1.191324250000000000e+06,8.394020351722043748e-07,1.740132302833971426e-06,1.143413445996313690e-03,1.330989634284973189e+00,-8.745722620312500339e+02,5.796345825014954847e-04,8.821313623539342415e-07,1.725220878965347993e+03,2.625570471926125915e+00,-1.521874969134814166e-03
