# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,1.015419438782590357e-04,1.904062342917789419e-03,2.792863867736816630e+01,-5.237034782226562584e+02,5.826987164024104680e-04,3.107480202995738846e-05,1.711285856085852856e+03,9.126134603977659765e+01,-5.332910671541139791e-02
1.888121750000000000e+06,5.296268633100592834e-07,1.020615044305380679e-04,1.803644152912914833e-03,3.127316650634766049e+01,-5.526634574609375932e+02,5.805228946902206552e-04,3.284962828879885269e-05,1.717086824129431761e+03,9.716354760193434004e+01,-5.658627521715248881e-02
1.782501875000000000e+06,5.610092275499009038e-07,1.024784047168763083e-04,1.702723603222599646e-03,3.521873639282227231e+01,-5.851747389843750398e+02,5.802887791944014769e-04,3.492467494688961745e-05,1.717060325484116447e+03,1.033412602169988759e+02,-6.018499098909779743e-02
1.682790250000000000e+06,5.942511254744909383e-07,1.028279576584675104e-04,1.610452576337274193e-03,3.948647519042969378e+01,-6.184222379687500961e+02,5.789535117536597376e-04,3.696638328104273245e-05,1.720241204486900187e+03,1.098379997873868490e+02,-6.385034813774760620e-02
1.588656500000000000e+06,6.294626937918927447e-07,1.030612821396685564e-04,1.527135057850577621e-03,4.399133722778320532e+01,-6.518521012695313175e+02,5.761130080533974178e-04,3.887995692463100443e-05,1.727900919553617769e+03,1.166103045464446097e+02,-6.748668469750537802e-02
1.499788375000000000e+06,6.667607354937658813e-07,1.032546979631347142e-04,1.443743494456222430e-03,4.928491554443359490e+01,-6.891190192382813393e+02,5.749801168247030154e-04,4.112184645369000547e-05,1.730340009713143672e+03,1.237517161202874405e+02,-7.151872777928948433e-02
1.415891625000000000e+06,7.062687442621181909e-07,1.032998695965883155e-04,1.369109579889030539e-03,5.479715734130859772e+01,-7.262672582226563236e+02,5.720777882224932888e-04,4.316349968661971820e-05,1.738119327935974979e+03,1.311418038091944709e+02,-7.545040303126138159e-02
1.336687875000000000e+06,7.481178057368104391e-07,1.032878137134019729e-04,1.294292248924554202e-03,6.126710688720703502e+01,-7.677337597460938241e+02,5.709121089356660687e-04,4.556023850368422733e-05,1.740498824468003022e+03,1.388962334429658938e+02,-7.980254366757219553e-02
1.261914750000000000e+06,7.924465578994143479e-07,1.032065687156985453e-04,1.219241389360081751e-03,6.893300070800782464e+01,-8.143470769531251108e+02,5.716999654111793328e-04,4.839336351265039642e-05,1.736725068387129340e+03,1.470106220761151121e+02,-8.464818338382235074e-02
1.191324250000000000e+06,8.394020351722043748e-07,1.030831064377938023e-04,1.153483445911916835e-03,7.686171724121093973e+01,-8.600703017773438432e+02,5.700232124156170109e-04,5.094114153584416706e-05,1.740414835417766426e+03,1.555352773905219124e+02,-8.936678441561747566e-02
1.124682625000000000e+06,8.891397250846655899e-07,1.029005824922936917e-04,1.087527408265361430e-03,8.623162961914063374e+01,-9.113579184765625314e+02,5.702267210410902907e-04,5.395419122483530871e-05,1.738127447400892152e+03,1.644596038905109765e+02,-9.461884060138141261e-02
1.061768875000000000e+06,9.418245566861243833e-07,1.026807283290529107e-04,1.030970940993714783e-03,9.565537541748047090e+01,-9.604325369531251226e+02,5.673165615092462186e-04,5.650254086963492296e-05,1.745371285740978919e+03,1.738322465730794875e+02,-9.959614208920646028e-02
1.002374437500000000e+06,9.976311870981846032e-07,1.024047174889516513e-04,9.743123817596354786e-04,1.066969942285156350e+02,-1.015150523554687538e+03,5.660946273577875231e-04,5.949915188585696034e-05,1.747187972911084216e+03,1.836375007807235704e+02,-1.051046044431929172e-01
9.463025000000000000e+05,1.056744539933055151e-06,1.021554932091530164e-04,9.232838358031554213e-04,1.183877862792968898e+02,-1.069991695937500026e+03,5.632990282872849105e-04,6.232546030535364488e-05,1.753786155652415800e+03,1.940453008778263495e+02,-1.106436495991386659e-01
8.933671875000000000e+05,1.119360565277085465e-06,1.018504161115320675e-04,8.731636984754804045e-04,1.317960032666015877e+02,-1.129887241015625023e+03,5.615568240223037895e-04,6.550294783990969275e-05,1.756859644512618615e+03,2.049293690926310205e+02,-1.166452708574120256e-01
8.433930000000000000e+05,1.185686862470995129e-06,1.015095380344917898e-04,8.258649672088668641e-04,1.466144184570312632e+02,-1.192830883046875215e+03,5.596770185412049906e-04,6.879157956372199156e-05,1.760153098086703039e+03,2.163456920331787501e+02,-1.229129967548548974e-01
7.962143125000000000e+05,1.255943260879274967e-06,1.011276807771574211e-04,7.813840599654350546e-04,1.629021567333984422e+02,-1.258697397460937509e+03,5.575449951880941373e-04,7.215815522878401916e-05,1.764029972799147345e+03,2.283029167224899822e+02,-1.294212231327458162e-01
7.516748125000000000e+05,1.330362522956028934e-06,1.007110700177168359e-04,7.397303478871791000e-04,1.806983172412109582e+02,-1.327242666093750131e+03,5.550203917211453571e-04,7.556361272934289852e-05,1.768947040081936166e+03,2.408344469307834288e+02,-1.361456513246593336e-01
7.096267500000000000e+05,1.409191522162883532e-06,1.002812940638426369e-04,6.999792259938498150e-04,2.005516561523437815e+02,-1.399882145078125177e+03,5.526498544648482695e-04,7.917441048517093064e-05,1.773072791891457200e+03,2.540161585335790164e+02,-1.432632431647674898e-01
6.699308750000000000e+05,1.492691316846682028e-06,9.979428857513465440e-05,6.621270525873373556e-04,2.225707255712890742e+02,-1.476738805585937598e+03,5.503795493791125521e-04,8.295195818078574500e-05,1.776571665656932737e+03,2.677608546338470319e+02,-1.507177333793824903e-01
6.324555625000000000e+05,1.581138753918383044e-06,9.928693047828792296e-05,6.261763488485506219e-04,2.470102400000000102e+02,-1.557828099492187675e+03,5.481231655442797513e-04,8.691076680077002199e-05,1.779664084266644295e+03,2.821846985026017478e+02,-1.585606525395960587e-01
5.970765000000000000e+05,1.674827262503213635e-06,9.874360938346724373e-05,5.930813295856950757e-04,2.731528810156250415e+02,-1.640631478476562734e+03,5.449662735256509405e-04,9.073281210482834276e-05,1.785482782851928505e+03,2.972695407457812280e+02,-1.664925271757347613e-01
