# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,2.972732037881621787e-05,1.899937357715237403e-03,8.233242206420898768e+00,-5.262043212695313059e+02,5.854812796160127446e-04,9.160717591170772204e-06,1.707578504349211244e+03,2.671758259009768466e+01,-1.564647395247004136e-02
1.888121750000000000e+06,5.296268633100592834e-07,3.026095999259181024e-05,1.799220844307519544e-03,9.345249904479981495e+00,-5.556389627929687549e+02,5.836483934819315872e-04,9.816338411583285561e-06,1.712875791197510807e+03,2.880872904162935200e+01,-1.681892475197428391e-02
1.782501875000000000e+06,5.610092275499009038e-07,3.070203109621303246e-05,1.697964314599256308e-03,1.064554798797607482e+01,-5.887480387304688065e+02,5.838322434098172078e-04,1.055666219720909862e-05,1.712260964238871111e+03,3.096053840289380688e+01,-1.808167040510456555e-02
1.682790250000000000e+06,5.942511254744909383e-07,3.105480982072942751e-05,1.605397324321142152e-03,1.204484805877685716e+01,-6.226657627929688488e+02,5.829262078314476851e-04,1.127612600910462649e-05,1.714841323146094965e+03,3.317189480526199219e+01,-1.934400247855231486e-02
1.588656500000000000e+06,6.294626937918927447e-07,3.134202691183941457e-05,1.521768281147827407e-03,1.352838147094726651e+01,-6.568516412695313420e+02,5.805316484515393336e-04,1.195651057677364181e-05,1.721828595857000664e+03,3.546242805653698582e+01,-2.059579457668745534e-02
1.499788375000000000e+06,6.667607354937658813e-07,3.164081520672169562e-05,1.438080421119512960e-03,1.529224083435058823e+01,-6.950349412695312594e+02,5.799161836661229823e-04,1.275938433852174849e-05,1.723552763633714903e+03,3.792181138987685074e+01,-2.200211806102612619e-02
1.415891625000000000e+06,7.062687442621181909e-07,3.178576858047983970e-05,1.363125588457691400e-03,1.709719621643066390e+01,-7.332094422851563422e+02,5.775461185911617010e-04,1.346739245858036026e-05,1.730522499078889041e+03,4.035283919897045735e+01,-2.331829792473035998e-02
1.336687875000000000e+06,7.481178057368104391e-07,3.186685117662938583e-05,1.287971629425958353e-03,1.919821193786621194e+01,-7.759396174609375976e+02,5.770142549910340811e-04,1.427642268703404738e-05,1.731999174704700408e+03,4.285293144458388781e+01,-2.474188906694494219e-02
1.261914750000000000e+06,7.924465578994143479e-07,3.193005734163482538e-05,1.212600952970906273e-03,2.170015653442382941e+01,-8.241021997460937882e+02,5.785484008279163405e-04,1.523426446935154297e-05,1.727266225829164341e+03,4.548215923785244996e+01,-2.633187551387395492e-02
1.191324250000000000e+06,8.394020351722043748e-07,3.197808468368985423e-05,1.146500016425287946e-03,2.430897156982421947e+01,-8.715417630468750758e+02,5.776260783562809113e-04,1.611109933236404577e-05,1.729878000820185207e+03,4.824961570882351225e+01,-2.789191820807419495e-02
