# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,1.354308860733777252e-04,1.908495402762624320e-03,3.699593674682617461e+01,-5.213476574609375120e+02,5.800775122458399526e-04,4.116353194300355350e-05,1.715270091496980740e+03,1.217192077121775498e+02,-7.096212329216829151e-02
1.888121750000000000e+06,5.296268633100592834e-07,1.358887986798789846e-04,1.808151140655346340e-03,4.133026480957031623e+01,-5.499450005078125514e+02,5.776674019337985511e-04,4.341369895486706034e-05,1.721377520415915569e+03,1.293674616376854090e+02,-7.515345129314104922e-02
1.782501875000000000e+06,5.610092275499009038e-07,1.362442965933512433e-04,1.707245335185275398e-03,4.644825241821289552e+01,-5.820321602539063406e+02,5.771724396576144965e-04,4.606042929716735020e-05,1.721620129870976143e+03,1.373914567291934645e+02,-7.980358404585455312e-02
1.682790250000000000e+06,5.942511254744909383e-07,1.365017685132127842e-04,1.615053281347994356e-03,5.196049421508789834e+01,-6.147829994921875141e+02,5.755465354731248472e-04,4.864428985783171713e-05,1.725155551202486549e+03,1.458074395557886191e+02,-8.451843049987947665e-02
1.588656500000000000e+06,6.294626937918927447e-07,1.366205148258966249e-04,1.531789847567301913e-03,5.776655301269531861e+01,-6.476788610156251025e+02,5.724246591298838994e-04,5.105462198588376656e-05,1.733167654404939867e+03,1.545814248608870400e+02,-8.919011641372948107e-02
1.499788375000000000e+06,6.667607354937658813e-07,1.366999857187360190e-04,1.448513041075538384e-03,6.457625602539063436e+01,-6.842689010156250333e+02,5.709333245226141072e-04,5.388047956450658097e-05,1.736056355709011086e+03,1.638362046475816385e+02,-9.437263030592712987e-02
1.415891625000000000e+06,7.062687442621181909e-07,1.366510818109018064e-04,1.373930250420486417e-03,7.168175782226563797e+01,-7.207095192382813593e+02,5.676999796545013606e-04,5.646343134236431741e-05,1.744239291412538932e+03,1.734820133959911175e+02,-9.945998479113493662e-02
1.336687875000000000e+06,7.481178057368104391e-07,1.364855171081316427e-04,1.299232685408336415e-03,7.997351964599610596e+01,-7.612837822851563487e+02,5.661156932667378095e-04,5.947094312382927568e-05,1.747142473844352480e+03,1.835388277114358573e+02,-1.050508647457830402e-01
1.261914750000000000e+06,7.924465578994143479e-07,1.362663710918310238e-04,1.224307368587145180e-03,8.979679432861328792e+01,-8.067939000000001215e+02,5.663973725425434230e-04,6.304047213355198703e-05,1.743941205565827886e+03,1.941020250120737671e+02,-1.113007849075374478e-01
1.191324250000000000e+06,8.394020351722043748e-07,1.359908035387569669e-04,1.158652601950292379e-03,9.992201769531250477e+01,-8.513436407617188024e+02,5.642394999266390565e-04,6.622466721618937052e-05,1.748214232875669495e+03,2.051875237551602993e+02,-1.173697822020608877e-01
1.124682625000000000e+06,8.891397250846655899e-07,1.356475703246801123e-04,1.092820453844249064e-03,1.118598184301757925e+02,-9.011786739062500828e+02,5.638576786085546227e-04,6.998946976432205683e-05,1.746586993092418652e+03,2.167970787335224543e+02,-1.241261268925818034e-01
1.061768875000000000e+06,9.418245566861243833e-07,1.352650517548627382e-04,1.036395992642029839e-03,1.238222321777343922e+02,-9.487215179687500495e+02,5.603989959683472206e-04,7.314038237430128375e-05,1.754555569210214571e+03,2.289955302422477530e+02,-1.305148347882344184e-01
1.002374437500000000e+06,9.976311870981846032e-07,1.348206265213352324e-04,9.798766483905035820e-04,1.378062192919921927e+02,-1.001575944062500071e+03,5.585248174223503151e-04,7.684708675962505589e-05,1.757166107149680101e+03,2.417674059863548166e+02,-1.375893861158798415e-01
9.463025000000000000e+05,1.056744539933055151e-06,1.343989967570575442e-04,9.289726513701198653e-04,1.525435523779297000e+02,-1.054388735937500087e+03,5.550848222894480804e-04,8.030682401763004951e-05,1.764592113253442221e+03,2.552921330427735711e+02,-1.446748691243339158e-01
8.933671875000000000e+05,1.119360565277085465e-06,1.339038085917830707e-04,8.790004557132697531e-04,1.693758485302734584e+02,-1.111853722539062574e+03,5.525941196089473144e-04,8.418022623323686659e-05,1.768603562936841854e+03,2.694227874706496095e+02,-1.523364495677378139e-01
8.433930000000000000e+05,1.185686862470995129e-06,1.333850585510301787e-04,8.318480333472307335e-04,1.879290838476562726e+02,-1.172008623046875073e+03,5.499072007391018601e-04,8.817644717277419613e-05,1.772904713444708250e+03,2.842814907629991694e+02,-1.603478678843644756e-01
