# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,-6.489508963115216900e-07,1.916603077105365292e-03,-1.766637417840957736e-01,-5.217563810156250383e+02,5.805322785412406683e-04,-1.965649262475836903e-07,1.722556905649936198e+03,-5.832479667920690281e-01,3.385943099348606039e-04
1.888121750000000000e+06,5.296268633100592834e-07,-1.331156949053775965e-07,1.814817279204505905e-03,-4.041694190502167355e-02,-5.510196569531250361e+02,5.787962311733804797e-04,-4.245433598418804430e-08,1.727723749328142048e+03,-1.267274397988710777e-01,7.334936493646707783e-05
1.782501875000000000e+06,5.610092275499009038e-07,2.975054717075435655e-07,1.712499197737958308e-03,1.014458279848098887e-01,-5.839418617773437745e+02,5.790661959868514648e-04,1.005987985363845749e-07,1.726918229296910340e+03,3.000104310039790056e-01,-1.737259042810173433e-04
1.682790250000000000e+06,5.942511254744909383e-07,6.468730828813675117e-07,1.618951001689129940e-03,2.468036629676819138e-01,-6.176838207617188345e+02,5.782622215494875916e-04,2.310522465332601424e-07,1.729318989004323157e+03,6.909720581632022851e-01,-3.995631011725823793e-04
1.588656500000000000e+06,6.294626937918927447e-07,9.027224771683996377e-07,1.534400092279471607e-03,3.834218638610840113e-01,-6.517202774609376092e+02,5.759965009335245387e-04,3.388718436471109154e-07,1.736121056735160437e+03,1.021399509088879443e+00,-5.883227469227629612e-04
1.499788375000000000e+06,6.667607354937658813e-07,1.217787706251264374e-06,1.449786383773228040e-03,5.793796617317200637e-01,-6.897563017773437650e+02,5.755118461465341456e-04,4.834169080931607374e-07,1.737582468778506154e+03,1.459529895410555111e+00,-8.399773372693971956e-04
1.415891625000000000e+06,7.062687442621181909e-07,1.350829059969482261e-06,1.374004446730591172e-03,7.155231651306153129e-01,-7.277989789843750259e+02,5.732843184847592581e-04,5.636147094550527655e-07,1.744333485509599313e+03,1.714911744362233037e+00,-9.831329608748690975e-04
1.336687875000000000e+06,7.481178057368104391e-07,1.460881383558759660e-06,1.298026327314657016e-03,8.670565080070495867e-01,-7.703994227929688350e+02,5.728943837705080012e-04,6.447717757213262194e-07,1.745520224429136078e+03,1.964519476095097250e+00,-1.125463600249939104e-03
1.261914750000000000e+06,7.924465578994143479e-07,1.547597591808196127e-06,1.221764063804349574e-03,1.036770555343627942e+00,-8.184873210156250707e+02,5.746065607122653220e-04,7.278489816000152224e-07,1.740318443730988747e+03,2.204445778271610923e+00,-1.266691039339674658e-03
1.191324250000000000e+06,8.394020351722043748e-07,1.598970039176699027e-06,1.154897033871792739e-03,1.198817190246582065e+00,-8.658763974609375964e+02,5.738712807727213653e-04,7.945322893620016587e-07,1.742547704740907420e+03,2.412580074239021766e+00,-1.384513071105699647e-03
1.124682625000000000e+06,8.891397250846655899e-07,1.652973936256167957e-06,1.087825897876430270e-03,1.396838559951782299e+00,-9.192626255859375988e+02,5.751726101636688189e-04,8.739866694706809026e-07,1.738604504789808061e+03,2.641845480499460663e+00,-1.519520669146576155e-03
1.061768875000000000e+06,9.418245566861243833e-07,1.672938655742044314e-06,1.030242630893553769e-03,1.576158315429687651e+00,-9.706425779687500608e+02,5.733475164581781826e-04,9.310187665449922795e-07,1.744138300905624646e+03,2.832183698333819333e+00,-1.623829771333637180e-03
1.002374437500000000e+06,9.976311870981846032e-07,1.640277685196540695e-06,9.725666465317610830e-04,1.734113016014099173e+00,-1.028204246093750044e+03,5.733739834975122313e-04,9.670211843651840606e-07,1.744057429102823789e+03,2.941431821521124590e+00,-1.686545277946640111e-03
9.463025000000000000e+05,1.056744539933055151e-06,1.667357847746022569e-06,9.205529306082837300e-04,1.967568510284424033e+00,-1.086300076953125199e+03,5.718846044313982040e-04,1.035829936007854812e-06,1.748598776065076663e+03,3.167161599175685627e+00,-1.811256900398182032e-03
8.933671875000000000e+05,1.119360565277085465e-06,1.678519441327666446e-06,8.694392309471062280e-04,2.220477065963745389e+00,-1.150162354414062520e+03,5.716336067962063741e-04,1.103582732606253823e-06,1.749365784301385929e+03,3.377285466799846425e+00,-1.930577068047878040e-03
8.433930000000000000e+05,1.185686862470995129e-06,1.695531025413782267e-06,8.211686176030013424e-04,2.514427987976074252e+00,-1.217771496953125052e+03,5.713791706484528396e-04,1.179771231318554110e-06,1.750143841565749881e+03,3.613658776894723257e+00,-2.064778157698053587e-03
7.962143125000000000e+05,1.255943260879274967e-06,1.684500689813065431e-06,7.757160914171125658e-04,2.799390884933472101e+00,-1.289125358476562724e+03,5.710231809794226758e-04,1.240001274824487420e-06,1.751234131526717874e+03,3.802879861872959122e+00,-2.171542795684107408e-03
7.516748125000000000e+05,1.330362522956028934e-06,1.669725832997576091e-06,7.331400285647098058e-04,3.106483487472534666e+00,-1.363988834414062694e+03,5.703867397571196936e-04,1.299055346952272760e-06,1.753187343468198378e+03,3.992882782848714562e+00,-2.277499206074517796e-03
7.096267500000000000e+05,1.409191522162883532e-06,1.649300929730132355e-06,6.924583219947445236e-04,3.439617596359253238e+00,-1.444122043554687707e+03,5.701150200436602526e-04,1.357902999710440761e-06,1.754022069018492630e+03,4.177739132177440418e+00,-2.381805340975669434e-03
6.699308750000000000e+05,1.492691316846682028e-06,1.608928898988759103e-06,6.536735050854744359e-04,3.765411603546143127e+00,-1.529806446093750083e+03,5.701578229362387487e-04,1.403366345996658752e-06,1.753889715255708779e+03,4.316962254948800926e+00,-2.461364712615016215e-03
6.324555625000000000e+05,1.581138753918383044e-06,1.583822317539250547e-06,6.167961139305358715e-04,4.163133493652344086e+00,-1.621270601015625061e+03,5.704454646326130281e-04,1.464802124103412998e-06,1.753004394522258281e+03,4.501402359842720635e+00,-2.567821492010278952e-03
5.970765000000000000e+05,1.674827262503213635e-06,1.545640229992285544e-06,5.828031048399789395e-04,4.550526469268799445e+00,-1.715833286093750075e+03,5.699459532387249122e-04,1.511542040409949000e-06,1.754539988995007207e+03,4.653179726737234567e+00,-2.652079608286703021e-03
5.636765625000000000e+05,1.774067020925674973e-06,1.516063418533889574e-06,5.507445956833425344e-04,4.998199529724121959e+00,-1.815709913906250222e+03,5.693837254367409718e-04,1.567372324683704029e-06,1.756271522593131067e+03,4.834580364992210555e+00,-2.752752238363441201e-03
5.321450000000000000e+05,1.879187063676253656e-06,1.477668050482555295e-06,5.196249812697867777e-04,5.472595229797363459e+00,-1.924449265078125109e+03,5.697247145204643566e-04,1.620137673442788727e-06,1.755219473254843933e+03,4.991353054034370906e+00,-2.843720190033275676e-03
5.023772812500000000e+05,1.990535872784354564e-06,1.442859764843690696e-06,4.904414264331276221e-04,5.998547059783936319e+00,-2.038961823046875224e+03,5.698593691408469384e-04,1.676504289885161875e-06,1.754803727181751128e+03,5.162564899059411516e+00,-2.941961439385925529e-03
4.742747500000000000e+05,2.108482477719929384e-06,1.391564372780954298e-06,4.631318900499893664e-04,6.487688771209717764e+00,-2.159192647812500127e+03,5.697049644686935817e-04,1.711782644605843282e-06,1.755278669365352926e+03,5.274055432303611290e+00,-3.004682689051604676e-03
4.477442187500000000e+05,2.233418005466988388e-06,1.328498416966322757e-06,4.378267229488014018e-04,6.930307613220215934e+00,-2.283987570156250058e+03,5.689214791152190798e-04,1.726279472601060258e-06,1.757695621990722429e+03,5.333379003447380029e+00,-3.034301807844823253e-03
4.226978125000000000e+05,2.365756269438938768e-06,1.298652749139570242e-06,4.135049248512754553e-04,7.594993086853028430e+00,-2.418327029843750097e+03,5.686874416218262512e-04,1.786018654382310692e-06,1.758417829466218336e+03,5.522483557344981087e+00,-3.140598022155732198e-03
3.990524687500000000e+05,2.505936131988909165e-06,1.259427836097118184e-06,3.900842134505320036e-04,8.276600845031738984e+00,-2.563522290156250165e+03,5.691093324723560040e-04,1.837429227802443662e-06,1.757113298202821625e+03,5.673024753701504608e+00,-3.228604984951103686e-03
3.767298125000000000e+05,2.654422259188738750e-06,1.225284291701352199e-06,3.686926841174272039e-04,9.013698539733887571e+00,-2.712256029843750184e+03,5.684460856503974853e-04,1.889129048204054648e-06,1.759162356642168561e+03,5.846261927615224785e+00,-3.323321412342165795e-03
3.556558750000000000e+05,2.811706681353148047e-06,1.193171319038030406e-06,3.482173734076635173e-04,9.840039363403320749e+00,-2.871735690156250257e+03,5.682023952978040035e-04,1.946952832489341683e-06,1.759915599481313848e+03,6.030373489637353757e+00,-3.426512891535616213e-03
3.357608125000000000e+05,2.978310638916505508e-06,1.157734638395872092e-06,3.287050236832141266e-04,1.071496992919921887e+01,-3.042203565078125393e+03,5.682597363592741153e-04,2.001472241029318581e-06,1.759736843780069876e+03,6.197983455430988720e+00,-3.522108136417246779e-03
3.169786250000000000e+05,3.154786856684737224e-06,1.122225223719543418e-06,3.101685815217509893e-04,1.166483856781005990e+01,-3.224010970156250096e+03,5.685322374394871908e-04,2.057014331438849843e-06,1.758892185124971093e+03,6.363872079712904473e+00,-3.618113795451734487e-03
2.992471250000000000e+05,3.341719657289940399e-06,1.089130708212988645e-06,2.925972701044168237e-04,1.272135716766357483e+01,-3.417619530156250221e+03,5.689607492701577191e-04,2.117834604461148484e-06,1.757566134504013689e+03,6.542163732834585410e+00,-3.722285952375151488e-03
2.825075000000000000e+05,3.539729033742467086e-06,1.061124775596845115e-06,2.769723926328076179e-04,1.383206798797607640e+01,-3.610415149843750442e+03,5.674344933330339449e-04,2.173930743350929860e-06,1.762292095738101807e+03,6.751618047020770952e+00,-3.831157197690878390e-03
2.667042812500000000e+05,3.749471119522945231e-06,1.030103323842779124e-06,2.613490292039405026e-04,1.508107359252929847e+01,-3.826241360000000441e+03,5.677157678590200691e-04,2.237643282053999686e-06,1.761417458435450499e+03,6.942600797622171527e+00,-3.941485173985286028e-03
