# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,9.405030127051884442e-07,1.899941740943040906e-03,2.605430641365051314e-01,-5.263317992382812918e+02,5.856231179880096215e-04,2.898932608871195531e-07,1.707582443797817632e+03,8.452819358751496592e-01,-4.950167641658145346e-04
1.888121750000000000e+06,5.296268633100592834e-07,1.429737664046327924e-06,1.799088160876064109e-03,4.417241996574402529e-01,-5.558367789843750870e+02,5.838561814702660077e-04,4.639912546741572918e-07,1.712749475276732255e+03,1.361124200098285941e+00,-7.947012798695305249e-04
1.782501875000000000e+06,5.610092275499009038e-07,1.848807492944947684e-06,1.697662068183515864e-03,6.414882226371765306e-01,-5.890446825390625918e+02,5.841264103689775391e-04,6.361320692478714935e-07,1.711956172945671369e+03,1.864374223500157690e+00,-1.089031514336157719e-03
1.682790250000000000e+06,5.942511254744909383e-07,2.171306116888042496e-06,1.604930140130346418e-03,8.429619949150086722e-01,-6.230789394921876010e+02,5.833130149129219346e-04,7.891627714325114874e-07,1.714342289826578963e+03,2.319329550405220264e+00,-1.352897588870564114e-03
1.588656500000000000e+06,6.294626937918927447e-07,2.395981629949292030e-06,1.521127537058977307e-03,1.035502494773864912e+00,-6.574054407617188645e+02,5.810211016429629597e-04,9.151868283451266574e-07,1.721103615905404013e+03,2.710971004391700578e+00,-1.575135267475204822e-03
1.499788375000000000e+06,6.667607354937658813e-07,2.677578877136057977e-06,1.437240094774255503e-03,1.296230146026611463e+00,-6.957755582226562865e+02,5.805341321051326687e-04,1.081535322618012344e-06,1.722545624691099647e+03,3.209103194620006594e+00,-1.863000403948945113e-03
1.415891625000000000e+06,7.062687442621181909e-07,2.802038294381802452e-06,1.362142124359356577e-03,1.510175363693237349e+00,-7.341346769531251084e+02,5.782749222050457671e-04,1.189559039194444646e-06,1.729273966468529125e+03,3.557258665501786155e+00,-2.057082182741877194e-03
1.336687875000000000e+06,7.481178057368104391e-07,2.907944522130058597e-06,1.286792834561362869e-03,1.756170311889648561e+00,-7.771219005078125974e+02,5.778934396029932266e-04,1.305946083109219442e-06,1.730413990927371970e+03,3.910456874474075750e+00,-2.259838914257948552e-03
1.261914750000000000e+06,7.924465578994143479e-07,2.988609930100908606e-06,1.211202535169262186e-03,2.037197096862793266e+00,-8.256207220312501249e+02,5.796144562758563960e-04,1.430183201700438468e-06,1.725274276348620106e+03,4.257068231551038195e+00,-2.467473311293274987e-03
1.191324250000000000e+06,8.394020351722043748e-07,3.047467709888092140e-06,1.144915491761904457e-03,2.324819138107300009e+00,-8.734207217773438288e+02,5.788713836404243409e-04,1.540805293068122800e-06,1.727487216417503305e+03,4.598122349777406193e+00,-2.661740304691274494e-03
1.124682625000000000e+06,8.891397250846655899e-07,3.090681590057312191e-06,1.078414677525098503e-03,2.657535764694213931e+00,-9.272794660937501021e+02,5.801886599320418836e-04,1.662791176143140898e-06,1.723563136377514184e+03,4.939644244390809291e+00,-2.865949114444782658e-03
1.061768875000000000e+06,9.418245566861243833e-07,3.100510975930091626e-06,1.021335590488602193e-03,2.972297927856445643e+00,-9.791010845703125369e+02,5.783438599764068608e-04,1.755702535403457214e-06,1.729059221616781542e+03,5.248977069418790720e+00,-3.035741635564488845e-03
1.002374437500000000e+06,9.976311870981846032e-07,3.109744241440562089e-06,9.641332288075494519e-04,3.345384589843750422e+00,-1.037190262539062587e+03,5.783849996108936633e-04,1.865540330043538493e-06,1.728934182909784340e+03,5.576556183820375878e+00,-3.225430001294248179e-03
9.463025000000000000e+05,1.056744539933055151e-06,3.156198416838213776e-06,9.125988874925938799e-04,3.789651145629883366e+00,-1.095758555937500205e+03,5.768640374879378417e-04,1.995068574817986810e-06,1.733489997857534036e+03,5.995227982224807128e+00,-3.458472785902697716e-03
8.933671875000000000e+05,1.119360565277085465e-06,3.140534539764783797e-06,8.619114984978308320e-04,4.227391396789551337e+00,-1.160196523046875200e+03,5.766206140519760607e-04,2.101024244283436857e-06,1.734219518626448917e+03,6.318950735977827193e+00,-3.643685628093158019e-03
