# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,-2.744852131215690448e-07,1.897858207642107381e-03,-7.620639535903930839e-02,-5.269097422851563124e+02,5.862661663647564985e-04,-8.479105181441539698e-08,1.705709857492104902e+03,-2.466950016982364380e-01,1.446289359322520539e-04
1.888121750000000000e+06,5.296268633100592834e-07,2.191248864881371550e-07,1.797036029705900186e-03,6.785441779136658358e-02,-5.564718617773437472e+02,5.845232784103025032e-04,7.127491876292166402e-08,1.710795826388738988e+03,2.086090290149402726e-01,-1.219368353588318101e-04
1.782501875000000000e+06,5.610092275499009038e-07,6.096364298093382488e-07,1.695696320786285998e-03,2.120189596796036025e-01,-5.897281597460937519e+02,5.848041808324868631e-04,2.102486916849452879e-07,1.709973874198347403e+03,6.147694931897583759e-01,-3.595198163351872038e-04
1.682790250000000000e+06,5.942511254744909383e-07,9.350266370690138149e-07,1.603044066701592467e-03,3.638588256263733389e-01,-6.238129572070313316e+02,5.840001864077473031e-04,3.406367558367075556e-07,1.712327637998575710e+03,9.987697694502469803e-01,-5.832819299802003256e-04
1.588656500000000000e+06,6.294626937918927447e-07,1.196863154112745265e-06,1.519312111801343883e-03,5.185017514610290590e-01,-6.581921987304688173e+02,5.817164457234742141e-04,4.582567167205524795e-07,1.719049524516485917e+03,1.354209592622426239e+00,-7.877664798536402951e-04
1.499788375000000000e+06,6.667607354937658813e-07,1.476753190129270161e-06,1.435507102128939999e-03,7.166329408073426332e-01,-6.966172025390625322e+02,5.812363747277598386e-04,5.979369028027931091e-07,1.720468616883104005e+03,1.769902437077044643e+00,-1.028732764846067207e-03
1.415891625000000000e+06,7.062687442621181909e-07,1.608982141734655481e-06,1.360431521844253627e-03,8.693551756095887484e-01,-7.350598579687500660e+02,5.790036835571951397e-04,6.847875632719746365e-07,1.727102313200164417e+03,2.042643627604662449e+00,-1.182699838911007448e-03
1.336687875000000000e+06,7.481178057368104391e-07,1.720851956426587506e-06,1.285168943541916634e-03,1.041891000900268649e+00,-7.781064210156250738e+02,5.786255614776278844e-04,7.747844627827580156e-07,1.728230264328716203e+03,2.314114767922502036e+00,-1.339008357674697190e-03
1.261914750000000000e+06,7.924465578994143479e-07,1.804446794728390689e-06,1.209645589510820445e-03,1.233180992469787629e+00,-8.266865794921875477e+02,5.803627252766257148e-04,8.657359382666301469e-07,1.723056514895695500e+03,2.570309710877177523e+00,-1.491715267988624142e-03
1.191324250000000000e+06,8.394020351722043748e-07,1.851007594553412957e-06,1.143407345883478690e-03,1.415810426902771146e+00,-8.745766615234375649e+02,5.796374983243816848e-04,9.383474886260781312e-07,1.725211674908789519e+03,2.792862862010868419e+00,-1.618852284986144760e-03
1.124682625000000000e+06,8.891397250846655899e-07,1.920707787907927487e-06,1.076977912605256785e-03,1.655946581077575752e+00,-9.285211959375001243e+02,5.809655967675763462e-04,1.036107735504745789e-06,1.721266844326701630e+03,3.069747851159284391e+00,-1.783423564612993204e-03
1.061768875000000000e+06,9.418245566861243833e-07,1.942904706669166601e-06,1.019942472965322099e-03,1.867663235473632888e+00,-9.804438954296875863e+02,5.791370430581823129e-04,1.103207402955620496e-06,1.726700758127547033e+03,3.289219851999723776e+00,-1.904915971408149096e-03
1.002374437500000000e+06,9.976311870981846032e-07,1.955933134260219432e-06,9.628030280194862850e-04,2.109975034103393821e+00,-1.038629754921875019e+03,5.791877267780719653e-04,1.176619134749083585e-06,1.726548797214220031e+03,3.507481698863200048e+00,-2.031498735814770296e-03
9.463025000000000000e+05,1.056744539933055151e-06,1.981303857324884465e-06,9.112914255349939064e-04,2.385802362060547299e+00,-1.097338617460937712e+03,5.776958636826323885e-04,1.256009889924150959e-06,1.731006461818709795e+03,3.763504937887743207e+00,-2.174171512874398249e-03
8.933671875000000000e+05,1.119360565277085465e-06,2.003303073487686818e-06,8.606613694004714528e-04,2.704454529724121148e+00,-1.161890864062500214e+03,5.774627058333557878e-04,1.344120759394971035e-06,1.731704181164050624e+03,4.030770325980800095e+00,-2.327632149777058863e-03
8.433930000000000000e+05,1.185686862470995129e-06,2.029362041062317326e-06,8.128541854647484922e-04,3.071365723114014123e+00,-1.230225278984375109e+03,5.772224931980905055e-04,1.441086775328361689e-06,1.732423422286509322e+03,4.325147603472582425e+00,-2.496588044142297996e-03
7.962143125000000000e+05,1.255943260879274967e-06,2.029370637667088528e-06,7.678487599343248975e-04,3.441969077987671266e+00,-1.302330702539062713e+03,5.768725404097635717e-04,1.524633829302694404e-06,1.733473072333627215e+03,4.581448245721341017e+00,-2.642930149214101944e-03
7.516748125000000000e+05,1.330362522956028934e-06,2.027728799490436785e-06,7.256706661485053719e-04,3.850590567474365677e+00,-1.378024824062500102e+03,5.762562470234867690e-04,1.610222711877777665e-06,1.735325555621879403e+03,4.848989727395331073e+00,-2.794282439791318743e-03
7.096267500000000000e+05,1.409191522162883532e-06,2.025793334364207128e-06,6.853826473872011438e-04,4.312460541076660547e+00,-1.459026235429687631e+03,5.759989435579323993e-04,1.702486669174861304e-06,1.736099128358218422e+03,5.131408061512683361e+00,-2.955711443945782235e-03
6.699308750000000000e+05,1.492691316846682028e-06,2.006126014836555862e-06,6.469739754539987307e-04,4.792701831665039158e+00,-1.545642364570312566e+03,5.760598589917459737e-04,1.786236715959819442e-06,1.735914019397943321e+03,5.382692976776952243e+00,-3.100783170495851997e-03
6.324555625000000000e+05,1.581138753918383044e-06,2.002345086641051206e-06,6.104658315371955767e-04,5.372934324645996185e+00,-1.638075695429687585e+03,5.763583516517321610e-04,1.890471593911090365e-06,1.735013015193720094e+03,5.690891458222007593e+00,-3.280028108369319965e-03
5.970765000000000000e+05,1.674827262503213635e-06,1.978233502586180414e-06,5.768075041349868303e-04,5.945804710083008260e+00,-1.733660243046875166e+03,5.758675087047139670e-04,1.975009670650720219e-06,1.736490117421581772e+03,5.955510118310229473e+00,-3.429625114799523134e-03
5.636765625000000000e+05,1.774067020925674973e-06,1.963017566570434838e-06,5.450590032223914024e-04,6.607413976287842772e+00,-1.834639963046875209e+03,5.753199500615222093e-04,2.072001676318330615e-06,1.738140715306953098e+03,6.259874136831214742e+00,-3.601477188643918258e-03
5.321450000000000000e+05,1.879187063676253656e-06,1.939912312655009341e-06,5.142462205597785529e-04,7.335567238464355988e+00,-1.944566104062500244e+03,5.756802159490572108e-04,2.171662317431951115e-06,1.737050782601992296e+03,6.552748598149222836e+00,-3.772341409808192391e-03
5.023772812500000000e+05,1.990535872784354564e-06,1.923952325138556256e-06,4.853548400512583882e-04,8.167116531066895391e+00,-2.060315885078125120e+03,5.758275104665823083e-04,2.282587060477084143e-06,1.736603876474904155e+03,6.883918301166345621e+00,-3.964011824699980972e-03
4.742747500000000000e+05,2.108482477719929384e-06,1.900741420780970705e-06,4.583672735199771186e-04,9.046662036743164492e+00,-2.181619112890625274e+03,5.756222078899490965e-04,2.386970092466988013e-06,1.737220682121301707e+03,7.203846125810764001e+00,-4.146765117379458757e-03
4.477442187500000000e+05,2.233418005466988388e-06,1.847490213976851612e-06,4.332951644267041768e-04,9.840259841003419439e+00,-2.307853634921875255e+03,5.748663086950885287e-04,2.451123314667937358e-06,1.739503263786911702e+03,7.416919275522499966e+00,-4.263814521035052228e-03
4.226978125000000000e+05,2.365756269438938768e-06,1.828997701941065044e-06,4.091947671067732166e-04,1.092306054443359464e+01,-2.443775194921875027e+03,5.746717653769073744e-04,2.568638268950582058e-06,1.740089007316226343e+03,7.777760253526973422e+00,-4.469748513337697821e-03
3.990524687500000000e+05,2.505936131988909165e-06,1.808221499931923925e-06,3.860389853512896088e-04,1.213332328857421949e+01,-2.590355114921875156e+03,5.750662968605149564e-04,2.693632719304689322e-06,1.738891786430866432e+03,8.145036210314502867e+00,-4.684038577830344947e-03
3.767298125000000000e+05,2.654422259188738750e-06,1.791059870093408256e-06,3.648127122664755122e-04,1.345735498931884955e+01,-2.741066480000000411e+03,5.744843015993872804e-04,2.820449353863853661e-06,1.740649647496977877e+03,8.545776028897901000e+00,-4.909532507697094740e-03
3.556558750000000000e+05,2.811706681353148047e-06,1.774223146546876650e-06,3.445472804807199279e-04,1.494510849365234506e+01,-2.902282330156250282e+03,5.742463616961724065e-04,2.957043182346903154e-06,1.741366686397323519e+03,8.967051132492260379e+00,-5.149433030124173256e-03
3.357608125000000000e+05,2.978310638916505508e-06,1.753337794184354068e-06,3.252318482079834955e-04,1.657550765197754217e+01,-3.074640269843750502e+03,5.743186580928708734e-04,3.096174666435248199e-06,1.741143045668341301e+03,9.386571222567679840e+00,-5.391039665534560002e-03
3.169786250000000000e+05,3.154786856684737224e-06,1.733123600184864127e-06,3.068827569572768281e-04,1.840224085571289336e+01,-3.258469509843750529e+03,5.746087647369368598e-04,3.245109047222548546e-06,1.740259056263916818e+03,9.828131338334927136e+00,-5.647510526067593684e-03
2.992471250000000000e+05,3.341719657289940399e-06,1.712550495607414541e-06,2.894917014231922171e-04,2.043412050231933819e+01,-3.454209570156250265e+03,5.750522104145388159e-04,3.401845175886141576e-06,1.738911680412392570e+03,1.028690648287159704e+01,-5.915715328585290263e-03
