# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,-2.349526723323974082e-07,1.898000653125410473e-03,-6.522103213071824002e-02,-5.268702005078125694e+02,5.862221702030722976e-04,-7.256818655088656965e-08,1.705837881105274164e+03,-2.111649266671966063e-01,1.237895634785500239e-04
1.888121750000000000e+06,5.296268633100592834e-07,2.690471894836236895e-07,1.797192138397354748e-03,8.329893131256103922e-02,-5.564235210156250560e+02,5.844725008194456449e-04,8.749798105402631997e-08,1.710944443385498744e+03,2.561355483482060102e-01,-1.497041878469079117e-04
1.782501875000000000e+06,5.610092275499009038e-07,6.726740841719792857e-07,1.695803652714614413e-03,2.339125346946716588e-01,-5.896908177148437744e+02,5.847671505912903399e-04,2.319594646751548299e-07,1.710082109848245182e+03,6.783379168099022971e-01,-3.966697931657204332e-04
1.682790250000000000e+06,5.942511254744909383e-07,9.925175125946804684e-07,1.603168368912856944e-03,3.861710749244690044e-01,-6.237645627929688317e+02,5.839548806049307990e-04,3.615250006202148382e-07,1.712460414206188943e+03,1.060179943468663843e+00,-6.190974895966341613e-04
1.588656500000000000e+06,6.294626937918927447e-07,1.261218472797151365e-06,1.519423601522245640e-03,5.463013675689697424e-01,-6.581438579687500123e+02,5.816737217043428795e-04,4.828262784777111117e-07,1.719175671310298640e+03,1.427025427581688932e+00,-8.300637633465679467e-04
1.499788375000000000e+06,6.667607354937658813e-07,1.537374833398863755e-06,1.435620197935185685e-03,7.459335650634766335e-01,-6.965622625390625444e+02,5.811905344494675213e-04,6.223844595926939610e-07,1.720604163259056122e+03,1.842558040518183837e+00,-1.070878520384450742e-03
1.415891625000000000e+06,7.062687442621181909e-07,1.663792721648842929e-06,1.360541223309811448e-03,8.988250352859498138e-01,-7.350005184765625472e+02,5.789569420786821454e-04,7.080008528041750460e-07,1.727241581992370357e+03,2.112227048627799419e+00,-1.222890341831250286e-03
1.336687875000000000e+06,7.481178057368104391e-07,1.771603578116207379e-06,1.285266822255325646e-03,1.072455127372741845e+00,-7.780470815234375550e+02,5.785814346769005889e-04,7.975129538523014565e-07,1.728361886677355415e+03,2.382362984632464986e+00,-1.378393612469884380e-03
1.261914750000000000e+06,7.924465578994143479e-07,1.863189930929266831e-06,1.209729027053699658e-03,1.273150940666198938e+00,-8.266294397460937944e+02,5.803226111879406218e-04,8.937962317803872395e-07,1.723175365907175092e+03,2.653985247260736813e+00,-1.540171302218873092e-03
1.191324250000000000e+06,8.394020351722043748e-07,1.919396032707054612e-06,1.143496210935815828e-03,1.467891343803405801e+00,-8.745085230468750979e+02,5.795923386284603180e-04,9.728648199371365024e-07,1.725345757505281199e+03,2.896049650477997783e+00,-1.678532918912128838e-03
