# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,-5.786089099176527085e-07,4.687917937753070178e-04,-2.632839918136596680e+00,-2.133139892578125000e+03,5.215867942010523521e-04,-6.437714363335568312e-07,1.917223533519721059e+03,-2.366343936749918608e+00,-1.234255628192547317e-03
1.888121750000000000e+06,5.296268633100592834e-07,-4.275278441044334235e-07,4.439133207284703020e-04,-2.169539928436279297e+00,-2.252689941406250000e+03,5.200063760633147607e-04,-5.008121957549762592e-07,1.923051559543789153e+03,-1.852068971492559557e+00,-9.630885673871016767e-04
1.782501875000000000e+06,5.610092275499009038e-07,-3.062899766359254872e-07,4.188865374293292165e-04,-1.745579957962036133e+00,-2.387280029296875000e+03,5.202482334219604276e-04,-3.804056827359301863e-07,1.922158310406564397e+03,-1.405482801137535320e+00,-7.312003353356754526e-04
1.682790250000000000e+06,5.942511254744909383e-07,-2.019965808944034143e-07,3.959987232748243087e-04,-1.288120031356811523e+00,-2.525260009765625000e+03,5.195332436022981381e-04,-2.650108010469821739e-07,1.924804143177517517e+03,-9.818310841962215596e-01,-5.100940205663672929e-04
1.588656500000000000e+06,6.294626937918927447e-07,-1.146629306514859383e-07,3.753246056650110505e-04,-8.139709830284118652e-01,-2.664360107421875000e+03,5.174878771803155400e-04,-1.580942887263592852e-07,1.932412237589978531e+03,-5.903584445156948579e-01,-3.055033667412314509e-04
1.499788375000000000e+06,6.667607354937658813e-07,-4.374066447702858722e-08,3.545621605355512673e-04,-3.479369878768920898e-01,-2.820379882812500000e+03,5.171479948716916752e-04,-6.379811340974345276e-08,1.933682417214268753e+03,-2.385492960916741900e-01,-1.233652920293585491e-04
1.415891625000000000e+06,7.062687442621181909e-07,7.201278456357724763e-09,3.360361709891605537e-04,6.377310305833816528e-02,-2.975870117187500000e+03,5.151352144636366353e-04,1.103938338277239730e-08,1.941237895339694205e+03,4.160086276791281207e-02,2.143006937366279628e-05
1.336687875000000000e+06,7.481178057368104391e-07,5.989615729090006827e-08,3.174976113440795529e-04,5.941799879074096680e-01,-3.149629882812500000e+03,5.147149525081553493e-04,9.710135337678507081e-08,1.942822837257787796e+03,3.665149534704212342e-01,1.886507335829661059e-04
1.261914750000000000e+06,7.924465578994143479e-07,8.969607721943063413e-08,2.988437482631324158e-04,1.004349946975708008e+00,-3.346229980468750000e+03,5.162535563801392722e-04,1.549502679142754885e-07,1.937032486372660287e+03,5.813881551279627136e-01,3.001437297609220499e-04
1.191324250000000000e+06,8.394020351722043748e-07,1.172685993428991507e-07,2.824842295091935522e-04,1.469580054283142090e+00,-3.540020019531250000e+03,5.156000538610453540e-04,2.140427316684605712e-07,1.939487438327355676e+03,8.051457447057035477e-01,4.151332608784895307e-04
1.124682625000000000e+06,8.891397250846655899e-07,1.442134388752838218e-07,2.660854618438443617e-04,2.036870002746582031e+00,-3.758189941406250000e+03,5.167565207783322932e-04,2.800725541570748413e-07,1.935146758767136589e+03,1.048814042211544617e+00,5.419816546005708788e-04
1.061768875000000000e+06,9.418245566861243833e-07,1.557554209128274447e-07,2.519982487608773167e-04,2.452719926834106445e+00,-3.968280029296875000e+03,5.151213560775701021e-04,3.183869095581768103e-07,1.941289380021335091e+03,1.199874784787659854e+00,6.180813623852787200e-04
1.002374437500000000e+06,9.976311870981846032e-07,1.651612020695770306e-07,2.378827280290864491e-04,2.918649911880493164e+00,-4.203750000000000000e+03,5.151623515352023132e-04,3.576755401516183996e-07,1.941134702433587790e+03,1.347723491693359144e+00,6.942967378841494609e-04
9.463025000000000000e+05,1.056744539933055151e-06,1.791002237952822490e-07,2.251591676434205251e-04,3.532779932022094727e+00,-4.441299804687500000e+03,5.138274858289497817e-04,4.087180578401879838e-07,1.946177257654950608e+03,1.548063914249754980e+00,7.954382922525243555e-04
8.933671875000000000e+05,1.119360565277085465e-06,1.910712087316873532e-07,2.126531141666794316e-04,4.225240230560302734e+00,-4.702490234375000000e+03,5.136119897994912559e-04,4.614861348005260113e-07,1.946993474721318535e+03,1.749395479419699750e+00,8.985112185186434506e-04
8.433930000000000000e+05,1.185686862470995129e-06,2.025830806096377832e-07,2.008409159176763195e-04,5.022250175476074219e+00,-4.979060058593750000e+03,5.133985181867019689e-04,5.178519173718402778e-07,1.947802627302148721e+03,1.964698551863588660e+00,1.008674351458721486e-03
7.962143125000000000e+05,1.255943260879274967e-06,2.010950806338808259e-07,1.897199903079061314e-04,5.586949825286865234e+00,-5.270919921875000000e+03,5.130901201850983188e-04,5.438535966801078576e-07,1.948973166996711370e+03,2.065828253176655416e+00,1.059957257574773619e-03
