# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,-6.989842967910866287e-07,5.141378671927166301e-04,-2.644279956817626953e+00,-1.945000000000000000e+03,4.755835837353043598e-04,-6.465687086183870677e-07,2.102675924672797464e+03,-2.858644628943572741e+00,-1.359526970086183482e-03
1.888121750000000000e+06,5.296268633100592834e-07,-5.389852148891017789e-07,4.868282233934104002e-04,-2.274179935455322266e+00,-2.054110107421875000e+03,4.741666100434037455e-04,-5.249670826930537640e-07,2.108960759930147560e+03,-2.334907085830677520e+00,-1.107136334726310355e-03
1.782501875000000000e+06,5.610092275499009038e-07,-3.957434378283079033e-07,4.593706191773916652e-04,-1.875370025634765625e+00,-2.176889892578125000e+03,4.743989423400205301e-04,-4.086901959031357061e-07,2.107928936143959163e+03,-1.815960814780019250e+00,-8.614905292310100562e-04
1.682790250000000000e+06,5.942511254744909383e-07,-2.841559530208112373e-07,4.342707456941660845e-04,-1.506729960441589355e+00,-2.302709960937500000e+03,4.737470084089341420e-04,-3.099864174594973325e-07,2.110830367482809834e+03,-1.381177573402003977e+00,-6.543290236292528947e-04
1.588656500000000000e+06,6.294626937918927447e-07,-1.825889178922161841e-07,4.115835462906496317e-04,-1.077849984169006348e+00,-2.429639892578125000e+03,4.718991201003526394e-04,-2.093464388213563094e-07,2.119096562383673700e+03,-9.400850731810226346e-01,-4.436254061606161080e-04
1.499788375000000000e+06,6.667607354937658813e-07,-9.632623333701407754e-08,3.888100303686525924e-04,-6.371909976005554199e-01,-2.571949951171875000e+03,4.715956060615911585e-04,-1.168360506212442292e-07,2.120460678107313925e+03,-5.253362159089920436e-01,-2.477462663339260194e-04
1.415891625000000000e+06,7.062687442621181909e-07,-3.872955989407334394e-08,3.684869817085125593e-04,-2.852320075035095215e-01,-2.713800048828125000e+03,4.697698202923356655e-04,-4.937481999250715907e-08,2.128702070155963611e+03,-2.237357041502200106e-01,-1.051042826927056043e-04
1.336687875000000000e+06,7.481178057368104391e-07,2.217092384776943818e-08,3.481021492320100861e-04,1.829659938812255859e-01,-2.872719970703125000e+03,4.694621204093118332e-04,2.990044429191390328e-08,2.130097301719680218e+03,1.356677204348138432e-01,6.369085596478899283e-05
1.261914750000000000e+06,7.924465578994143479e-07,5.907146514072736346e-08,3.276915765259790468e-04,5.501070022583007812e-01,-3.051649902343750000e+03,4.708059888613440216e-04,8.487004717639947182e-08,2.124017092312054501e+03,3.828868686738231553e-01,1.802654366858412243e-04
1.191324250000000000e+06,8.394020351722043748e-07,9.436469652823193484e-08,3.097557194676823079e-04,9.834920167922973633e-01,-3.228350097656250000e+03,4.702056697561507828e-04,1.432445393055044075e-07,2.126728730667316995e+03,6.478915437370370567e-01,3.046423055251358319e-04
1.124682625000000000e+06,8.891397250846655899e-07,1.237722419238976458e-07,2.917654572059740175e-04,1.453969955444335938e+00,-3.427409912109375000e+03,4.712737911272471807e-04,1.999229595113280018e-07,2.121908408373323255e+03,9.001523462598506331e-01,4.242182851567644899e-04
1.061768875000000000e+06,9.418245566861243833e-07,1.418451439085412240e-07,2.763170596499239340e-04,1.857800006866455078e+00,-3.619030029296875000e+03,4.697853081470090104e-04,2.411605158387809791e-07,2.128631353808030326e+03,1.092715813825127613e+00,5.133419705907769698e-04
1.002374437500000000e+06,9.976311870981846032e-07,1.556997721267379579e-07,2.608445252469937786e-04,2.288360118865966797e+00,-3.833699951171875000e+03,4.698133528221453293e-04,2.804346071946158913e-07,2.128504091456539300e+03,1.270517760327929624e+00,5.969064214758036061e-04
