# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,-1.756667152435463038e-07,4.168541906274454462e-04,-1.010929942131042480e+00,-2.398919921875000000e+03,5.865742588891150865e-04,-2.471885268812364870e-07,1.704813682596828585e+03,-7.184263141825809607e-01,-4.214104576449962726e-04
1.888121750000000000e+06,5.296268633100592834e-07,-1.990075355633535383e-08,3.947903471053445818e-04,-1.276839971542358398e-01,-2.532989990234375000e+03,5.847102706927255087e-04,-2.947431487175927887e-08,1.710248729296750071e+03,-8.621091860862663270e-02,-5.040840968440675625e-05
1.782501875000000000e+06,5.610092275499009038e-07,2.783281191868788914e-08,3.724366995929360145e-04,2.006559967994689941e-01,-2.685020019531250000e+03,5.851332498580622422e-04,4.372797768981987567e-08,1.709012425217252257e+03,1.277173314277608995e-01,7.473165761888786581e-05
1.682790250000000000e+06,5.942511254744909383e-07,1.106334847408277915e-07,3.520928159728529006e-04,8.924260139465332031e-01,-2.840159912109375000e+03,5.843190347849968507e-04,1.836028685789643082e-07,1.711393676633784935e+03,5.377486776782499645e-01,3.142168193211811330e-04
1.588656500000000000e+06,6.294626937918927447e-07,1.722777645020119368e-07,3.337036642495030308e-04,1.547060012817382812e+00,-2.996669921875000000e+03,5.820310671074206384e-04,3.004792031202164435e-07,1.718120887336410533e+03,8.869966300196858722e-01,5.162597326866737342e-04
1.499788375000000000e+06,6.667607354937658813e-07,2.538263591882153444e-07,3.153278897117400034e-04,2.552769899368286133e+00,-3.171300048828125000e+03,5.814931071457343260e-04,4.680787304122478041e-07,1.719709726136254858e+03,1.384297656146959099e+00,8.049600668696103986e-04
1.415891625000000000e+06,7.062687442621181909e-07,2.868234680482820994e-07,2.988452878066156192e-04,3.211600065231323242e+00,-3.346209960937500000e+03,5.792425468813860914e-04,5.559410267333681171e-07,1.726390929364008343e+03,1.656942417267454060e+00,9.597724299199493709e-04
1.336687875000000000e+06,7.481178057368104391e-07,3.085962340343727503e-07,2.823005221806962296e-04,3.872279882431030273e+00,-3.542320068359375000e+03,5.788886864783480751e-04,6.328109746037818131e-07,1.727445756648784709e+03,1.888353768822482293e+00,1.093147939120158634e-03
1.261914750000000000e+06,7.924465578994143479e-07,3.310978341309249542e-07,2.657174717210418436e-04,4.689380168914794922e+00,-3.763389892578125000e+03,5.806126379324248656e-04,7.234736415461895340e-07,1.722316019364305475e+03,2.146095625579294008e+00,1.246052177097791173e-03
1.191324250000000000e+06,8.394020351722043748e-07,3.501639691267850080e-07,2.511939426166928495e-04,5.549479961395263672e+00,-3.980979980468750000e+03,5.798253911064671579e-04,8.082757021738732145e-07,1.724653787347596790e+03,2.404164723305889595e+00,1.393998459831949886e-03
1.124682625000000000e+06,8.891397250846655899e-07,3.633254286039604814e-07,2.365995903637064233e-04,6.490330219268798828e+00,-4.226540039062500000e+03,5.811553326384042090e-04,8.924297374807075065e-07,1.720706299567230189e+03,2.642339121681331005e+00,1.535613092336500334e-03
1.061768875000000000e+06,9.418245566861243833e-07,3.695425437897357996e-07,2.240814991577047511e-04,7.359549999237060547e+00,-4.462649902343750000e+03,5.792953754329845757e-04,9.553411925920456557e-07,1.726230387366274044e+03,2.846801591886529703e+00,1.649143482075947787e-03
1.002374437500000000e+06,9.976311870981846032e-07,3.699963583720106516e-07,2.115392684091336865e-04,8.268260002136230469e+00,-4.727240234375000000e+03,5.793151817811349096e-04,1.013261080179591481e-06,1.726170782715146515e+03,3.019188391526039794e+00,1.749067022659870707e-03
9.463025000000000000e+05,1.056744539933055151e-06,3.725402529759488607e-07,2.002384009773420582e-04,9.291310310363769531e+00,-4.994029785156250000e+03,5.777744987972684371e-04,1.074939956044407147e-06,1.730773062318537541e+03,3.220074827470610579e+00,1.860483559385312825e-03
8.933671875000000000e+05,1.119360565277085465e-06,3.780023161208893433e-07,1.891066574277198227e-04,1.057009983062744141e+01,-5.288000000000000000e+03,5.775621142615059616e-04,1.154479804487967345e-06,1.731408587553249163e+03,3.460885328676909012e+00,1.998884234233631006e-03
8.433930000000000000e+05,1.185686862470995129e-06,3.809619210276004345e-07,1.786066526899519349e-04,1.194219970703125000e+01,-5.598870117187500000e+03,5.773080838265101959e-04,1.231378525530607169e-06,1.732169492324608200e+03,3.694658666980942918e+00,2.132966019406468648e-03
7.962143125000000000e+05,1.255943260879274967e-06,3.732065739514165240e-07,1.687427967457515599e-04,1.310680007934570312e+01,-5.926149902343750000e+03,5.768725404097635717e-04,1.275862606078314570e-06,1.733476701362368885e+03,3.833911214087664998e+00,2.211688920349797090e-03
7.516748125000000000e+05,1.330362522956028934e-06,3.702051822347467875e-07,1.594696983255867019e-04,1.455739974975585938e+01,-6.270750000000000000e+03,5.762709651029437798e-04,1.337799593857379277e-06,1.735285432255876458e+03,4.028424625009238369e+00,2.321476657458176277e-03
7.096267500000000000e+05,1.409191522162883532e-06,3.691471520493457429e-07,1.506137545450201773e-04,1.627300071716308594e+01,-6.639459960937500000e+03,5.760232170299810607e-04,1.411805520174852047e-06,1.736030707276303701e+03,4.254928730760119571e+00,2.450952458920366284e-03
6.699308750000000000e+05,1.492691316846682028e-06,3.606401489578162669e-07,1.421834903772767800e-04,1.783909988403320312e+01,-7.033120117187500000e+03,5.760435021066423293e-04,1.461100820177379589e-06,1.735968833685815980e+03,4.403183921743377027e+00,2.536441804888005594e-03
6.324555625000000000e+05,1.581138753918383044e-06,3.582491065562638027e-07,1.341562820398638700e-04,1.990489959716796875e+01,-7.453939941406250000e+03,5.763591067566761197e-04,1.539101500962817215e-06,1.735017036018959288e+03,4.633165838846021067e+00,2.670386366624351825e-03
5.970765000000000000e+05,1.674827262503213635e-06,3.487433138866061531e-07,1.267615139760279181e-04,2.170339965820312500e+01,-7.888770019531250000e+03,5.758594889737748447e-04,1.584291163923306826e-06,1.736521582489754110e+03,4.777477582254314292e+00,2.751176622524069762e-03
5.636765625000000000e+05,1.774067020925674973e-06,3.414472313052916293e-07,1.197880576570543957e-04,2.379540061950683594e+01,-8.348009765625000000e+03,5.752944438190154587e-04,1.639835379831391919e-06,1.738226200288026121e+03,4.954688598172720226e+00,2.850427980749411366e-03
5.321450000000000000e+05,1.879187063676253656e-06,3.331864721200511391e-07,1.130222274887466883e-04,2.608289909362792969e+01,-8.847740234375000000e+03,5.756249412310389130e-04,1.696926770021212800e-06,1.737227208036319553e+03,5.121298859325870367e+00,2.947972974194174207e-03
5.023772812500000000e+05,1.990535872784354564e-06,3.248081068850299650e-07,1.066745561911745533e-04,2.854310035705566406e+01,-9.374219726562500000e+03,5.757611724602481685e-04,1.753106861860939112e-06,1.736815153228572626e+03,5.288342994541353370e+00,3.044850791813297642e-03
4.742747500000000000e+05,2.108482477719929384e-06,3.171170818865611916e-07,1.007466497220002144e-04,3.124309921264648438e+01,-9.925790039062500000e+03,5.755357983218111753e-04,1.811596051964889023e-06,1.737494166645049290e+03,5.469056106995090261e+00,3.147668758828332369e-03
4.477442187500000000e+05,2.233418005466988388e-06,3.017768396500097101e-07,9.523804250529146716e-05,3.327059936523437500e+01,-1.049990039062500000e+04,5.747677868312157500e-04,1.821242873958877309e-06,1.739815596167576587e+03,5.512881600397000703e+00,3.168658570793733437e-03
