# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,-3.340975699740213740e-07,4.407924892740394326e-04,-1.719509959220886230e+00,-2.268639892578125000e+03,5.547187096746429959e-04,-4.204476651284401418e-07,1.802714435398126398e+03,-1.366362918786410363e+00,-7.579475106852691640e-04
1.888121750000000000e+06,5.296268633100592834e-07,-1.939241329678861910e-07,4.174039887445295575e-04,-1.113059997558593750e+00,-2.395760009765625000e+03,5.530323803984903358e-04,-2.569365117820739039e-07,1.808211995525922021e+03,-8.400876678471639325e-01,-4.645957829755591097e-04
1.782501875000000000e+06,5.610092275499009038e-07,-9.129421604579449166e-08,3.938682499034829618e-04,-5.884929895401000977e-01,-2.538919921875000000e+03,5.532943718145732354e-04,-1.282473921920333965e-07,1.807356078816442505e+03,-4.189247454487170508e-01,-2.317887163237098997e-04
1.682790250000000000e+06,5.942511254744909383e-07,-6.221670016016984490e-09,3.723590325480033046e-04,-4.487280175089836121e-02,-2.685580078125000000e+03,5.525166214751448587e-04,-9.231885886210518262e-09,1.809900301371840897e+03,-3.024124958100380192e-02,-1.670879305234768903e-05
1.588656500000000000e+06,6.294626937918927447e-07,6.700744881174439954e-08,3.529129234147257996e-04,5.380070209503173828e-01,-2.833560058593750000e+03,5.503508987017087691e-04,1.044949255936301664e-07,1.817022496571816873e+03,3.449974026191857113e-01,1.898696374261153166e-04
1.499788375000000000e+06,6.667607354937658813e-07,1.301370712884282334e-07,3.333921850861197252e-04,1.170819997787475586e+00,-2.999469970703125000e+03,5.499861527448340632e-04,2.146828581147288179e-07,1.818227318346438551e+03,7.097310276936945606e-01,3.903422968802105304e-04
1.415891625000000000e+06,7.062687442621181909e-07,1.692284291170104080e-07,3.160255657870457923e-04,1.694450020790100098e+00,-3.164300048828125000e+03,5.477532016151726892e-04,2.933161866898188318e-07,1.825639193531251522e+03,9.776109476659422537e-01,5.354896800692548120e-04
1.336687875000000000e+06,7.481178057368104391e-07,2.065165701407294395e-07,2.985429580636480575e-04,2.317080020904541016e+00,-3.349600097656250000e+03,5.473942397469581641e-04,3.786590098810270618e-07,1.826836033106317018e+03,1.263710637201430620e+00,6.917482545232267726e-04
1.261914750000000000e+06,7.924465578994143479e-07,2.287601010342187951e-07,2.810099822126609016e-04,2.896919965744018555e+00,-3.558590087890625000e+03,5.490162957404667735e-04,4.469343839464616021e-07,1.821438352665983302e+03,1.482767331973797065e+00,8.140639675251792927e-04
1.191324250000000000e+06,8.394020351722043748e-07,2.472217017130578940e-07,2.656364717774331217e-04,3.503570079803466797e+00,-3.764540039062500000e+03,5.483011497657300443e-04,5.102911599047434403e-07,1.823813672958204734e+03,1.697381074290320591e+00,9.306768007376477018e-04
1.124682625000000000e+06,8.891397250846655899e-07,2.627096436643272291e-07,2.502099074396322686e-04,4.196300029754638672e+00,-3.996639892578125000e+03,5.495437319274405243e-04,5.769972878769977409e-07,1.819689388657334348e+03,1.910595610564558067e+00,1.049956999515339962e-03
1.061768875000000000e+06,9.418245566861243833e-07,2.685836669042643141e-07,2.369625994264441219e-04,4.783209800720214844e+00,-4.220069824218750000e+03,5.478061211770812473e-04,6.209071690404611957e-07,1.825461010109299878e+03,2.069056522306210066e+00,1.133443284106257004e-03
1.002374437500000000e+06,9.976311870981846032e-07,2.728798567812748673e-07,2.236943029704383998e-04,5.453320026397705078e+00,-4.470379882812500000e+03,5.478373863063573657e-04,6.682950148017967698e-07,1.825356459589271026e+03,2.226712985772017817e+00,1.219878437482319012e-03
9.463025000000000000e+05,1.056744539933055151e-06,2.825515921487408948e-07,2.117343809118858711e-04,6.302519798278808594e+00,-4.722890136718750000e+03,5.464055280022449236e-04,7.291576891339003252e-07,1.830139279280659366e+03,2.442252245420153844e+00,1.334462504066951175e-03
8.933671875000000000e+05,1.119360565277085465e-06,2.877033505737674572e-07,1.999771862519897695e-04,7.194210052490234375e+00,-5.000560058593750000e+03,5.461675567195624489e-04,7.857608109602193030e-07,1.830936162169600266e+03,2.634132814925669752e+00,1.438680861382030714e-03
8.433930000000000000e+05,1.185686862470995129e-06,2.928686156343189461e-07,1.888723029051866953e-04,8.209850311279296875e+00,-5.294569824218750000e+03,5.459312139644383315e-04,8.465302556595106747e-07,1.831728192148478456e+03,2.840308989731425537e+00,1.550617063113473226e-03
7.962143125000000000e+05,1.255943260879274967e-06,2.939481518890258477e-07,1.784243779106200046e-04,9.233389854431152344e+00,-5.604600097656250000e+03,5.455717370627236919e-04,8.988110577177345944e-07,1.832934549076812118e+03,3.019697922133568913e+00,1.647466312233838385e-03
7.516748125000000000e+05,1.330362522956028934e-06,2.901931277449853235e-07,1.686273025679311285e-04,1.020540046691894531e+01,-5.930220214843750000e+03,5.449768730185375288e-04,9.378584661058747269e-07,1.834934816452116365e+03,3.157765471459757389e+00,1.720914248913408802e-03
7.096267500000000000e+05,1.409191522162883532e-06,2.874175571685242401e-07,1.592711618006743672e-04,1.133020019531250000e+01,-6.278580078125000000e+03,5.447141659502142529e-04,9.829803032920289739e-07,1.835819235134294331e+03,3.312882721516340112e+00,1.804580025153726831e-03
6.699308750000000000e+05,1.492691316846682028e-06,2.814831265758008881e-07,1.503496354550069804e-04,1.245219993591308594e+01,-6.651140136718750000e+03,5.447576599743403575e-04,1.019889997681984976e-06,1.835672205073595478e+03,3.436727665409200494e+00,1.872190283161919615e-03
6.324555625000000000e+05,1.581138753918383044e-06,2.818464918734962971e-07,1.418810479468858338e-04,1.400109958648681641e+01,-7.048129882812500000e+03,5.449807585646403857e-04,1.082603470743339287e-06,1.834919927215355756e+03,3.645065721166817152e+00,1.986498520782053068e-03
5.970765000000000000e+05,1.674827262503213635e-06,2.698862902062997764e-07,1.340511271400022424e-04,1.501889991760253906e+01,-7.459810058593750000e+03,5.445465386299192315e-04,1.096340241899050468e-06,1.836382890470318898e+03,3.697205508684302977e+00,2.013308623092979234e-03
5.636765625000000000e+05,1.774067020925674973e-06,2.639554462430229509e-07,1.266776187326700053e-04,1.644860076904296875e+01,-7.894020019531250000e+03,5.440082108351965368e-04,1.133538279985366426e-06,1.838199568287739794e+03,3.830217146369434555e+00,2.083678623609532335e-03
5.321450000000000000e+05,1.879187063676253656e-06,2.557096588279106308e-07,1.195191703978892720e-04,1.790069961547851562e+01,-8.366820312500000000e+03,5.443367823980521355e-04,1.164601230506421783e-06,1.837089564685986943e+03,3.930428434687868844e+00,2.139486560830634009e-03
5.023772812500000000e+05,1.990535872784354564e-06,2.486799095566427508e-07,1.128078295807345168e-04,1.954159927368164062e+01,-8.864589843750000000e+03,5.444598900700494152e-04,1.200237933156394283e-06,1.836673662532243043e+03,4.048866483657525883e+00,2.204456113382334374e-03
4.742747500000000000e+05,2.108482477719929384e-06,2.403331720831609543e-07,1.065402066760965587e-04,2.117309951782226562e+01,-9.386080078125000000e+03,5.442413218108274392e-04,1.227698418562152150e-06,1.837410853102068813e+03,4.144827502433621191e+00,2.255797877451295574e-03
4.477442187500000000e+05,2.233418005466988388e-06,2.335533309143332681e-07,1.007162590912361256e-04,2.302420043945312500e+01,-9.928830078125000000e+03,5.435072217373122534e-04,1.260351835523942307e-06,1.839892061461168396e+03,4.266569502823072568e+00,2.318923806560007662e-03
4.226978125000000000e+05,2.365756269438938768e-06,2.185993847797853348e-07,9.511258881842363211e-05,2.416410064697265625e+01,-1.051379980468750000e+04,5.433340936727046018e-04,1.248756868909122197e-06,1.840478500038403581e+03,4.230012796485726589e+00,2.298322309332851213e-03
3.990524687500000000e+05,2.505936131988909165e-06,2.089181698177437616e-07,8.974034054671077652e-05,2.594169998168945312e+01,-1.114320019531250000e+04,5.436472415257758003e-04,1.265626874537115954e-06,1.839418107780659739e+03,4.282219816261193301e+00,2.328029607921976770e-03
3.767298125000000000e+05,2.654422259188738750e-06,2.006919981340954277e-07,8.480997373522773794e-05,2.790189933776855469e+01,-1.179100000000000000e+04,5.430725888044877180e-04,1.285112094472410203e-06,1.841364158175325656e+03,4.357353692272315726e+00,2.366372600947210230e-03
3.556558750000000000e+05,2.811706681353148047e-06,1.950831777805860257e-07,8.009500115691992191e-05,3.040929985046386719e+01,-1.248509960937500000e+04,5.428742627291018681e-04,1.322250262547578023e-06,1.842036243586215733e+03,4.486550705977061071e+00,2.435647355799201719e-03
3.357608125000000000e+05,2.978310638916505508e-06,1.893548327032039370e-07,7.560531716114738039e-05,3.312599945068359375e+01,-1.322650000000000000e+04,5.429404483756759998e-04,1.359803802566555471e-06,1.841811068642268083e+03,4.612847877224265147e+00,2.504517404504864875e-03
3.169786250000000000e+05,3.154786856684737224e-06,1.819530382004393293e-07,7.134097088630017981e-05,3.575019836425781250e+01,-1.401709960937500000e+04,5.432070409881245478e-04,1.385433506886013719e-06,1.840906725589834650e+03,4.695178206903489304e+00,2.550470451130072095e-03
2.992471250000000000e+05,3.341719657289940399e-06,1.741229275802401510e-07,6.729973612923984721e-05,3.844380187988281250e+01,-1.485879980468750000e+04,5.436144243987536514e-04,1.406480032393958401e-06,1.839526806446826640e+03,4.759361794313011984e+00,2.587275041403745007e-03
2.825075000000000000e+05,3.539729033742467086e-06,1.683016107070577437e-07,6.370599609374499059e-05,4.146910095214843750e+01,-1.569700000000000000e+04,5.421555326326856807e-04,1.432292954992077908e-06,1.844476281239055197e+03,4.872827490001000683e+00,2.641848821567715794e-03
