# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,-8.077482543556837817e-07,5.017019919892056357e-04,-3.209100008010864258e+00,-1.993209960937500000e+03,4.873716896450191582e-04,-7.846762377248332684e-07,2.051816773730591649e+03,-3.303457916655542004e+00,-1.610016039906540667e-03
1.888121750000000000e+06,5.296268633100592834e-07,-6.421942910602660864e-07,4.750630323781853260e-04,-2.845530033111572266e+00,-2.104979980468750000e+03,4.859093083383112356e-04,-6.568563801434512411e-07,2.057993447453398858e+03,-2.782013233860495038e+00,-1.351808596525422507e-03
1.782501875000000000e+06,5.610092275499009038e-07,-4.923818486601366620e-07,4.482751627380297983e-04,-2.450259923934936523e+00,-2.230770019531250000e+03,4.861407742658588153e-04,-5.339731331088240857e-07,2.057014853458092148e+03,-2.259408641069310164e+00,-1.098391991322264505e-03
1.682790250000000000e+06,5.942511254744909383e-07,-3.775421344520760851e-07,4.237859520377493987e-04,-2.102190017700195312e+00,-2.359679931640625000e+03,4.854676999626206940e-04,-4.324931271792169162e-07,2.059867641887792161e+03,-1.835093453352149018e+00,-8.908793050753271081e-04
1.588656500000000000e+06,6.294626937918927447e-07,-2.697217608644800138e-07,4.016498001334000366e-04,-1.671939969062805176e+00,-2.489729980468750000e+03,4.835701746006347383e-04,-3.247341314535889756e-07,2.067951254163421709e+03,-1.388700936660780538e+00,-6.715346572434426108e-04
1.499788375000000000e+06,6.667607354937658813e-07,-1.810173231451189712e-07,3.794302327356373935e-04,-1.257349967956542969e+00,-2.635530029296875000e+03,4.832537199619572421e-04,-2.305490897674013555e-07,2.069305896862204463e+03,-9.872176276458954902e-01,-4.770766995555681474e-04
1.415891625000000000e+06,7.062687442621181909e-07,-1.202946163563721086e-07,3.595957866907324566e-04,-9.302870035171508789e-01,-2.780899902343750000e+03,4.813850777028029319e-04,-1.610364620087843357e-07,2.077338775982709194e+03,-6.949265824239866385e-01,-3.345273243143711932e-04
1.336687875000000000e+06,7.481178057368104391e-07,-5.705239592954996768e-08,3.397119916074171366e-04,-4.943700134754180908e-01,-2.943669921875000000e+03,4.810568163280835776e-04,-8.079033012610141141e-08,2.078756475021030383e+03,-3.491134854935337706e-01,-1.679434266055632272e-04
1.261914750000000000e+06,7.924465578994143479e-07,-1.715751639532549504e-08,3.197871407632657146e-04,-1.677770018577575684e-01,-3.127080078125000000e+03,4.824432931508699954e-04,-2.588449520607403793e-08,2.072782462349709931e+03,-1.112108479309858178e-01,-5.365292786437269738e-05
1.191324250000000000e+06,8.394020351722043748e-07,1.899951948453541054e-08,3.022837614888582766e-04,2.079280018806457520e-01,-3.308149902343750000e+03,4.818284242513143725e-04,3.028448663493048201e-08,2.075427570723563349e+03,1.304473861728022432e-01,6.285325877564780419e-05
