# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,-2.760181962272456784e-07,4.243669917336255828e-04,-1.532690048217773438e+00,-2.356449951171875000e+03,5.761896723245260848e-04,-3.747672112528766649e-07,1.735538877181453472e+03,-1.128834993515652085e+00,-6.504233401840588905e-04
1.888121750000000000e+06,5.296268633100592834e-07,-1.448785486535365138e-07,4.018387527190002049e-04,-8.972229957580566406e-01,-2.488560058593750000e+03,5.744541554073881971e-04,-2.071131361529341281e-07,1.740782724954718333e+03,-6.276200914075331649e-01,-3.605390163920996986e-04
1.782501875000000000e+06,5.610092275499009038e-07,-3.717163628198053719e-08,3.791828572907168121e-04,-2.585319876670837402e-01,-2.637250000000000000e+03,5.747229636885821174e-04,-5.634060864928479636e-08,1.739968738976298027e+03,-1.705706992382715059e-01,-9.803089872673569983e-05
1.682790250000000000e+06,5.942511254744909383e-07,7.792990758024211014e-08,3.585051460682725597e-04,6.063359975814819336e-01,-2.789360107421875000e+03,5.738677595889389886e-04,1.247442664589534542e-07,1.742561654734865670e+03,3.787886176688269324e-01,2.173745856507214367e-04
1.588656500000000000e+06,6.294626937918927447e-07,1.509807716497737012e-07,3.397973535907584247e-04,1.307620048522949219e+00,-2.942929931640625000e+03,5.715933663669651001e-04,2.539737482120381621e-07,1.749495115610758376e+03,7.773460262746619831e-01,4.443259197115770505e-04
1.499788375000000000e+06,6.667607354937658813e-07,2.232978459890926932e-07,3.210693825147443244e-04,2.166140079498291016e+00,-3.114590087890625000e+03,5.710947055804691235e-04,3.971858562565914534e-07,1.751022214939240257e+03,1.217803721465178235e+00,6.954815941655174234e-04
1.415891625000000000e+06,7.062687442621181909e-07,2.218930011558335655e-07,3.042397360786925579e-04,2.397239923477172852e+00,-3.286879882812500000e+03,5.689722691758687147e-04,4.149719757488321101e-07,1.757553965710304510e+03,1.281847431145301419e+00,7.293360295922695236e-04
1.336687875000000000e+06,7.481178057368104391e-07,2.583633954760275125e-07,2.874188600872938713e-04,3.127520084381103516e+00,-3.479239990234375000e+03,5.685800913022929365e-04,5.111017521408096653e-07,1.758765752196604808e+03,1.580970335232891211e+00,8.989089839043904904e-04
1.261914750000000000e+06,7.924465578994143479e-07,2.823409064622670960e-07,2.705361170898109235e-04,3.857650041580200195e+00,-3.696360107421875000e+03,5.702713388668229641e-04,5.951550147060698391e-07,1.753549306571626857e+03,1.830065079921854299e+00,1.043634800038684921e-03
1.191324250000000000e+06,8.394020351722043748e-07,3.027258404113227551e-07,2.557397298071257554e-04,4.628630161285400391e+00,-3.910219970703125000e+03,5.695192728797133933e-04,6.741549333886596243e-07,1.755864369150596531e+03,2.078462807481236130e+00,1.183726285468562163e-03
1.124682625000000000e+06,8.891397250846655899e-07,3.171669000737876390e-07,2.408897185046729851e-04,5.465760231018066406e+00,-4.151270019531250000e+03,5.708055967234250882e-04,7.515498908851325433e-07,1.751906905226622484e+03,2.306644242841820347e+00,1.316647725949478265e-03
1.061768875000000000e+06,9.418245566861243833e-07,3.220921269721697604e-07,2.281350466030807121e-04,6.188640117645263672e+00,-4.383359863281250000e+03,5.690027569323301672e-04,8.033456979199962183e-07,1.757457225829695517e+03,2.481263376051803249e+00,1.411848515903651015e-03
1.002374437500000000e+06,9.976311870981846032e-07,3.242192787276055391e-07,2.153608083388927001e-04,6.990439891815185547e+00,-4.643359863281250000e+03,5.690357861890322404e-04,8.566664175873913358e-07,1.757354735563895701e+03,2.645645181348309283e+00,1.505470197796679281e-03
9.463025000000000000e+05,1.056744539933055151e-06,3.324436484253956981e-07,2.038477107286160443e-04,8.000280380249023438e+00,-4.905609863281250000e+03,5.675449290424249265e-04,9.255767758284161240e-07,1.761970355448018381e+03,2.873497334303408479e+00,1.630843178160486457e-03
8.933671875000000000e+05,1.119360565277085465e-06,3.372872272678361300e-07,1.925314775093082617e-04,9.099029541015625000e+00,-5.193939941406250000e+03,5.672887545207784240e-04,9.938076284865516612e-07,1.762765299055346759e+03,3.088109163934457779e+00,1.751854977851761324e-03
8.433930000000000000e+05,1.185686862470995129e-06,3.418444839012105035e-07,1.818433208669508752e-04,1.033790016174316406e+01,-5.499220214843750000e+03,5.670330295795886601e-04,1.065956739172173979e-06,1.763559464582292776e+03,3.315288524896249367e+00,1.879884739628834159e-03
7.962143125000000000e+05,1.255943260879274967e-06,3.400677080755545955e-07,1.717822676338354388e-04,1.152410030364990234e+01,-5.821299804687500000e+03,5.666660584283929412e-04,1.121796972343584331e-06,1.764700860678048457e+03,3.493479189650301020e+00,1.979643840774241142e-03
7.516748125000000000e+05,1.330362522956028934e-06,3.359158488296027360e-07,1.623527835356891233e-04,1.274409961700439453e+01,-6.159399902343750000e+03,5.660380857439078952e-04,1.171160480908851219e-06,1.766658011608403740e+03,3.655301822593024053e+00,2.069048903961416986e-03
7.096267500000000000e+05,1.409191522162883532e-06,3.326015422639554070e-07,1.533436420343369758e-04,1.414459991455078125e+01,-6.521270019531250000e+03,5.657693483915745246e-04,1.227150701158996636e-06,1.767496415857698594e+03,3.833690305390338615e+00,2.168994670085367445e-03
6.699308750000000000e+05,1.492691316846682028e-06,3.245718415699617553e-07,1.447570884658775509e-04,1.548919963836669922e+01,-6.908089843750000000e+03,5.658029722450408925e-04,1.268633644221296763e-06,1.767390808630934544e+03,3.962813121005726469e+00,2.242182714572008885e-03
6.324555625000000000e+05,1.581138753918383044e-06,3.201292034314438179e-07,1.365913085253112904e-04,1.715839958190917969e+01,-7.321069824218750000e+03,5.660852243993151275e-04,1.326734577168806575e-06,1.766508758740920484e+03,4.140168564865944312e+00,2.343701124820264485e-03
5.970765000000000000e+05,1.674827262503213635e-06,3.117371242961958881e-07,1.290591514770944299e-04,1.871579933166503906e+01,-7.748339843750000000e+03,5.656084550278399478e-04,1.366204188002016881e-06,1.767997201423228944e+03,4.270525236121813784e+00,2.415459273738704022e-03
5.636765625000000000e+05,1.774067020925674973e-06,3.052264352327969728e-07,1.219604195908840556e-04,2.052020072937011719e+01,-8.199330078125000000e+03,5.650483371985240552e-04,1.414128372761157936e-06,1.769749012359173094e+03,4.429094161131674312e+00,2.502667966022733680e-03
