# f,1/f,realY,imagY,realZ,imagZ,realM,imagM,realE,imagE,tandelta
2.000000000000000000e+06,4.999999999999999774e-07,-1.366960763007107580e-07,4.095389330657013441e-04,-8.150150179862976074e-01,-2.441770019531250000e+03,5.970517925686868142e-04,-1.992841969419110359e-07,1.674896384262344554e+03,-5.590476153879607724e-01,-3.337804180848928702e-04
1.888121750000000000e+06,5.296268633100592834e-07,-1.660542741336073314e-08,3.877923050768151319e-04,-1.104210019111633301e-01,-2.578699951171875000e+03,5.952618653441700504e-04,-2.548936007112456224e-08,1.679932910851309998e+03,-7.193542431155643124e-02,-4.282041493853643168e-05
1.782501875000000000e+06,5.610092275499009038e-07,8.869308556099683236e-08,3.659303918675212760e-04,6.623579859733581543e-01,-2.732760009765625000e+03,5.955369918900895116e-04,1.443444287501786765e-07,1.679156718845742716e+03,4.069888531937667642e-01,2.423769316026273552e-04
1.682790250000000000e+06,5.942511254744909383e-07,1.672742057142668015e-07,3.459440827502344466e-04,1.397709965705871582e+00,-2.890639892578125000e+03,5.947045110878288951e-04,2.875572373895172045e-07,1.681506945978909926e+03,8.130583895395564475e-01,4.835296050865996523e-04
1.588656500000000000e+06,6.294626937918927447e-07,2.572919471641743792e-07,3.279536002150525414e-04,2.392220020294189453e+00,-3.049209960937500000e+03,5.922357061896852716e-04,4.646312097985016556e-07,1.688515862940499801e+03,1.324704268862047396e+00,7.845376510441036920e-04
1.499788375000000000e+06,6.667607354937658813e-07,3.060563416990647524e-07,3.098072705382880036e-04,3.188730001449584961e+00,-3.227810058593750000e+03,5.918548454415451703e-04,5.846890826608865334e-07,1.689601820059318015e+03,1.669145307910158138e+00,9.878927023477983901e-04
1.415891625000000000e+06,7.062687442621181909e-07,3.415610005943641544e-07,2.936172327996235229e-04,3.961910009384155273e+00,-3.405790039062500000e+03,5.895561006031758327e-04,6.858227281433277476e-07,1.696189125586101909e+03,1.973154127938540503e+00,1.163286627755461032e-03
1.336687875000000000e+06,7.481178057368104391e-07,3.702763528302046851e-07,2.773850843428887943e-04,4.812369823455810547e+00,-3.605090087890625000e+03,5.891466116391015900e-04,7.864412001704378043e-07,1.697367341740447046e+03,2.265785091515015282e+00,1.334881988003683208e-03
1.261914750000000000e+06,7.924465578994143479e-07,3.898498418173044391e-07,2.610905647093930801e-04,5.718920230865478516e+00,-3.830080078125000000e+03,5.909015438549647652e-04,8.823102192829697966e-07,1.692325533549967076e+03,2.526911848737920518e+00,1.493159441633698774e-03
1.191324250000000000e+06,8.394020351722043748e-07,4.077535302478659034e-07,2.468056518855186077e-04,6.694009780883789062e+00,-4.051760009765625000e+03,5.901344251561072311e-04,9.749752217579451863e-07,1.694524548757434331e+03,2.799564603034349730e+00,1.652123957181512786e-03
1.124682625000000000e+06,8.891397250846655899e-07,4.200604653577870975e-07,2.324730380199043042e-04,7.772580146789550781e+00,-4.301560058593750000e+03,5.914706931939128342e-04,1.068740946239346011e-06,1.690695323628687447e+03,3.054953255959489855e+00,1.806921219491361462e-03
1.061768875000000000e+06,9.418245566861243833e-07,4.218220923477947124e-07,2.201631343947389892e-04,8.702389717102050781e+00,-4.542069824218750000e+03,5.896048539863601176e-04,1.129654852755791702e-06,1.696044939892735329e+03,3.249541424036608284e+00,1.915952430035328374e-03
1.002374437500000000e+06,9.976311870981846032e-07,4.229972907649252053e-07,2.078362629891679120e-04,9.792490005493164062e+00,-4.811459960937500000e+03,5.896361648038145201e-04,1.200052852480481582e-06,1.695954077267257389e+03,3.451678593658929817e+00,2.035242958477227748e-03
9.463025000000000000e+05,1.056744539933055151e-06,4.303728740327411633e-07,1.967301712597954570e-04,1.111989974975585938e+01,-5.083080078125000000e+03,5.880769981016772474e-04,1.286495031264625758e-06,1.700449460742024712e+03,3.719954681483720105e+00,2.187630251510353212e-03
8.933671875000000000e+05,1.119360565277085465e-06,4.314483775587863690e-07,1.858018123615248697e-04,1.249759960174560547e+01,-5.382049804687500000e+03,5.878343540574957476e-04,1.365003791448174603e-06,1.701150334322106346e+03,3.950222779844343002e+00,2.322089177038237640e-03
8.433930000000000000e+05,1.185686862470995129e-06,4.338389473498770348e-07,1.754861701869932483e-04,1.408769989013671875e+01,-5.698419921875000000e+03,5.875728168505927728e-04,1.452604339602579703e-06,1.701906316168785679e+03,4.207472554150585964e+00,2.472211610109162176e-03
7.962143125000000000e+05,1.255943260879274967e-06,4.320341871584843967e-07,1.657854874885722409e-04,1.571889972686767578e+01,-6.031850097656250000e+03,5.871617739250370102e-04,1.530133690053679438e-06,1.703096579692537489e+03,4.438240992056554646e+00,2.605983151500308043e-03
7.516748125000000000e+05,1.330362522956028934e-06,4.280747183525456570e-07,1.566831455289553591e-04,1.743700027465820312e+01,-6.382259765625000000e+03,5.865185176692431493e-04,1.602429849185118062e-06,1.704963279991351783e+03,4.658137755785942247e+00,2.732104444976416347e-03
7.096267500000000000e+05,1.409191522162883532e-06,4.241225895594968502e-07,1.479932428405576848e-04,1.936440086364746094e+01,-6.757009765625000000e+03,5.862215489810301740e-04,1.680007793850954718e-06,1.705825705074038297e+03,4.888596272956899469e+00,2.865824016143969730e-03
6.699308750000000000e+05,1.492691316846682028e-06,4.156059027831565098e-07,1.397051264970145554e-04,2.129380035400390625e+01,-7.157870117187500000e+03,5.862610763397610404e-04,1.744055998575100222e-06,1.705709607081856575e+03,5.074280371180988958e+00,2.974879399232624542e-03
6.324555625000000000e+05,1.581138753918383044e-06,4.100260751795124096e-07,1.318284948708074852e-04,2.359329986572265625e+01,-7.585540039062500000e+03,5.865347877160719415e-04,1.824298739048452431e-06,1.704912218464914076e+03,5.302787277878310945e+00,3.110299298959149934e-03
5.970765000000000000e+05,1.674827262503213635e-06,3.999442452533513263e-07,1.245658481534375219e-04,2.577490043640136719e+01,-8.027799804687500000e+03,5.860082980826717769e-04,1.881500025594353799e-06,1.706442886130980696e+03,5.478885443150830703e+00,3.210705431561856459e-03
5.636765625000000000e+05,1.774067020925674973e-06,3.926193237035864457e-07,1.177145746837371805e-04,2.833390045166015625e+01,-8.495030273437500000e+03,5.854262097903803821e-04,1.952601393529970752e-06,1.708138205703543690e+03,5.697239011544728449e+00,3.335350144690525133e-03
5.321450000000000000e+05,1.879187063676253656e-06,3.832257518960761714e-07,1.110649935032836217e-04,3.106669998168945312e+01,-9.003629882812500000e+03,5.857669625091649693e-04,2.021167764591988125e-06,1.707143212988722325e+03,5.890436047903288674e+00,3.450463911338059672e-03
5.023772812500000000e+05,1.990535872784354564e-06,3.737515778693904594e-07,1.048305791195642449e-04,3.400960159301757812e+01,-9.539080078125000000e+03,5.858868354035724714e-04,2.088857383256811193e-06,1.706792555202110862e+03,6.085213073896537317e+00,3.565291549549765449e-03
4.742747500000000000e+05,2.108482477719929384e-06,3.581987432113064086e-07,9.900174147809890062e-05,3.654539871215820312e+01,-1.010070019531250000e+04,5.856777674764846505e-04,2.119043939073435000e-06,1.707401176918092915e+03,6.177557552003887231e+00,3.618105478382387021e-03
4.477442187500000000e+05,2.233418005466988388e-06,3.503591808166241057e-07,9.359133921373311742e-05,3.999779891967773438e+01,-1.068459960937500000e+04,5.848782790493303480e-04,2.189491853056972652e-06,1.709733498787692952e+03,6.400387397834130354e+00,3.743500026391482181e-03
4.226978125000000000e+05,2.365756269438938768e-06,3.415049038690324892e-07,8.838943535863623695e-05,4.371089935302734375e+01,-1.131340039062500000e+04,5.846560008548081075e-04,2.258899952898791659e-06,1.710381952894471851e+03,6.608299080456607300e+00,3.863639387256988071e-03
3.990524687500000000e+05,2.505936131988909165e-06,3.340955194236049934e-07,8.338967222564336562e-05,4.804399871826171875e+01,-1.199170019531250000e+04,5.850433105498847874e-04,2.343939525203729881e-06,1.709247726933932199e+03,6.847994384825061509e+00,4.006437613995878291e-03
3.767298125000000000e+05,2.654422259188738750e-06,3.263732833334065952e-07,7.880706508953524904e-05,5.255049896240234375e+01,-1.268900000000000000e+04,5.844328792587689470e-04,2.420382962808869848e-06,1.711031128483705970e+03,7.086101311531334268e+00,4.141421622066541672e-03
3.556558750000000000e+05,2.811706681353148047e-06,3.190068528430125697e-07,7.443053344551339267e-05,5.758240127563476562e+01,-1.343509960937500000e+04,5.841819467467276959e-04,2.503784880915850415e-06,1.711764008436453878e+03,7.336565034039393751e+00,4.285967573731557824e-03
3.357608125000000000e+05,2.978310638916505508e-06,3.112243401062930237e-07,7.026034632995230083e-05,6.304410171508789062e+01,-1.423250000000000000e+04,5.842361873138629015e-04,2.587925214730392715e-06,1.711602945614591818e+03,7.581694726799253381e+00,4.429587332871097460e-03
3.169786250000000000e+05,3.154786856684737224e-06,3.038939703149909646e-07,6.629797690723284820e-05,6.913729858398437500e+01,-1.508309960937500000e+04,5.845179199738208655e-04,2.679289470169725539e-06,1.710775590313164685e+03,7.841783576378205112e+00,4.583759331603938503e-03
2.992471250000000000e+05,3.341719657289940399e-06,2.963140777196328958e-07,6.254355033151171278e-05,7.574909973144531250e+01,-1.598850000000000000e+04,5.849449039455759461e-04,2.771307493909630816e-06,1.709524346191097493e+03,8.099254476214984066e+00,4.737723972320436946e-03
2.825075000000000000e+05,3.539729033742467086e-06,2.900328953376060280e-07,5.920380679753783768e-05,8.274420166015625000e+01,-1.689040039062500000e+04,5.833741492105891987e-04,2.857885374487377548e-06,1.714124636500895576e+03,8.397306831873379451e+00,4.898889294896960171e-03
2.667042812500000000e+05,3.749471119522945231e-06,2.834439848457699699e-07,5.586510544075955231e-05,9.081860351562500000e+01,-1.789980078125000000e+04,5.836539627276336739e-04,2.961297641189876563e-06,1.713299869223652422e+03,8.692806329408155008e+00,5.073721469054408816e-03
2.517850781250000000e+05,3.971641240405616026e-06,2.765231767276217600e-07,5.273448951078744837e-05,9.943289947509765625e+01,-1.896240039062500000e+04,5.837145980341511059e-04,3.060816866685925555e-06,1.713118890407227354e+03,8.983059892721644957e+00,5.243687372209334015e-03
2.377004531250000000e+05,4.206975573050876958e-06,2.694999023056008976e-07,4.981223675604660170e-05,1.086110000610351562e+02,-2.007480078125000000e+04,5.833893646751084914e-04,3.156320354696444991e-06,1.714070893121237305e+03,9.273663828897893424e+00,5.410315212815390053e-03
2.244036875000000000e+05,4.456254757400098661e-06,2.630388715499271800e-07,4.688854384415927046e-05,1.196389999389648438e+02,-2.132650000000000000e+04,5.850955971161664023e-04,3.282313183488600335e-06,1.709068629504532964e+03,9.587661438162827565e+00,5.609875035236201388e-03
2.118507500000000000e+05,4.720304270813296439e-06,2.579959073584531032e-07,4.438179437150854167e-05,1.309750061035156250e+02,-2.253100000000000000e+04,5.835629717740957977e-04,3.392311206333403922e-06,1.713553219362858727e+03,9.961060022402435266e+00,5.813102219320741802e-03
2.000000000000000000e+05,5.000000000000000409e-06,2.513047565082700884e-07,4.187524089079413663e-05,1.433079986572265625e+02,-2.387959960937500000e+04,5.838943732848707368e-04,3.504109592768020130e-06,1.712576849118613836e+03,1.027764136788686855e+01,6.001273095088437669e-03
1.888121718750000000e+05,5.296268720758286387e-06,2.467713838125112919e-07,3.957718600585141152e-05,1.575390014648437500e+02,-2.526609960937500000e+04,5.832375080198696745e-04,3.636598289836590388e-06,1.714500713915912229e+03,1.069024244568613646e+01,6.235192764236108069e-03
1.782501875000000000e+05,5.610092275499009038e-06,2.417176859401738976e-07,3.727834195231445748e-05,1.739309997558593750e+02,-2.682409960937500000e+04,5.845644525842349365e-04,3.790393010029596610e-06,1.710603430264403869e+03,1.109177825703065956e+01,6.484131892168736207e-03
1.682790312500000000e+05,5.942511034035917868e-06,2.363718419519976402e-07,3.518861527121960230e-05,1.908849945068359375e+02,-2.841700000000000000e+04,5.846359057951514655e-04,3.927164080170550506e-06,1.710389099010655400e+03,1.148916542102266369e+01,6.717281715411054475e-03
1.588656406250000000e+05,6.294627309378276984e-06,2.323475326383099539e-07,3.330750701594636253e-05,2.094270019531250000e+02,-3.002180078125000000e+04,5.831012480383108510e-04,4.067615633771600519e-06,1.714884582252051359e+03,1.196274465257879349e+01,6.975830779741960808e-03
1.499788437500000000e+05,6.667607077081496916e-06,2.276929129995447477e-07,3.142512584814399030e-05,2.305540008544921875e+02,-3.182000000000000000e+04,5.834550864175202514e-04,4.227464000391664258e-06,1.713838010441783354e+03,1.241773130496090793e+01,7.245568851492526635e-03
1.415891562500000000e+05,7.062687754380907746e-06,2.234668094215686623e-07,2.975287558045377855e-05,2.524239959716796875e+02,-3.360830078125000000e+04,5.817733229181069150e-04,4.369561790003981208e-06,1.718785568577463437e+03,1.290939176790603682e+01,7.510763415700757832e-03
1.336687812500000000e+05,7.481178407168278094e-06,2.191944609121797054e-07,2.808005120035786623e-05,2.779760131835937500e+02,-3.561030078125000000e+04,5.819462635410376948e-04,4.542705303724992447e-06,1.718267015090354789e+03,1.341288907874607084e+01,7.806056311940990852e-03
